 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
94.576173, 0.0007740125, 0.02309929, 0.02002995, 0.001245448, 0.01295835, 0.02302295, 0.0661659, 0.005002057, 0.03806673, 0.01082634, 0.004316786, 0.0529504, 0.0041323, 0.01721328, 0.01362487
94.62613399999999, 0.0007307972, 0.02197221, 0.01906353, 0.001174274, 0.01219328, 0.02199396, 0.0631486, 0.004756151, 0.04280263, 0.01017772, 0.004130459, 0.0537099, 0.003953239, 0.01832149, 0.01305008
94.676095, 0.0006899947, 0.02090012, 0.01814374, 0.001107168, 0.02071335, 0.02101095, 0.0602689, 0.004522334, 0.0409363, 0.01599462, 0.003952175, 0.053861, 0.003781938, 0.02032587, 0.01594052
94.726056, 0.0006514704, 0.02123608, 0.01726832, 0.001043897, 0.01949042, 0.02007188, 0.05752051, 0.004300012, 0.04687463, 0.01736405, 0.003781586, 0.05164236, 0.003618059, 0.01905221, 0.01526804
94.776017, 0.0006150969, 0.02019991, 0.01643514, 0.0009842418, 0.01833968, 0.01917478, 0.06053598, 0.00408862, 0.04483074, 0.01700562, 0.00361836, 0.04951511, 0.003461282, 0.01785837, 0.01462393
94.82597800000001, 0.0005807544, 0.0192143, 0.01564216, 0.0009279955, 0.01725689, 0.01831777, 0.0772415, 0.003887619, 0.04287598, 0.01945925, 0.003462179, 0.04747548, 0.003311298, 0.02214481, 0.01765396
94.875939, 0.0005483292, 0.01827678, 0.01488745, 0.0008749635, 0.01623802, 0.01749907, 0.07910307, 0.0036965, 0.05254861, 0.01829341, 0.00331274, 0.04551987, 0.003167813, 0.02075718, 0.0169092
94.9259, 0.0005177144, 0.017385, 0.01416914, 0.0008249621, 0.01527931, 0.01671696, 0.08957088, 0.0155746, 0.05756725, 0.0346753, 0.003169751, 0.04704004, 0.003030546, 0.01945649, 0.01619586
94.97586099999999, 0.000488809, 0.01653673, 0.0134855, 0.0007778181, 0.01437721, 0.01596981, 0.09837747, 0.01480893, 0.05654045, 0.03259785, 0.003032934, 0.05081598, 0.004938139, 0.01823731, 0.01551261
95.02582200000001, 0.0004615174, 0.01572986, 0.01283483, 0.0007333683, 0.01352836, 0.01525605, 0.1025299, 0.01408091, 0.05597816, 0.03064486, 0.003197948, 0.05013468, 0.00472416, 0.02031735, 0.01654634
95.075783, 0.0004357496, 0.01496235, 0.01221557, 0.0006914586, 0.01272963, 0.01457419, 0.1118231, 0.01338868, 0.05785879, 0.02880888, 0.003059914, 0.04806954, 0.004519453, 0.02142089, 0.0158483
95.125744, 0.0004114205, 0.0142323, 0.01162618, 0.0006519439, 0.01197806, 0.01392281, 0.107674, 0.02154135, 0.05816649, 0.04518951, 0.002927838, 0.04608946, 0.004323616, 0.02007862, 0.01517971
95.17570499999999, 0.0003884497, 0.01672187, 0.01106523, 0.0006146874, 0.01127087, 0.01330054, 0.1163752, 0.02048236, 0.05563024, 0.05767749, 0.002801462, 0.04960731, 0.004136266, 0.02139666, 0.01453933
95.225666, 0.0003667615, 0.01590597, 0.01053134, 0.0005795599, 0.01060542, 0.01270608, 0.1110683, 0.01947542, 0.06838439, 0.05422195, 0.002680542, 0.04756389, 0.003957033, 0.0200559, 0.01700325
95.275627, 0.0003462842, 0.01873077, 0.01002322, 0.0005464399, 0.009979268, 0.01213819, 0.1060033, 0.01851799, 0.06682925, 0.05097343, 0.00256484, 0.04560464, 0.003785567, 0.01879916, 0.01628594
95.325588, 0.0003269502, 0.01781684, 0.009539608, 0.0005152126, 0.009390081, 0.01159568, 0.1011694, 0.01760763, 0.06391528, 0.04791954, 0.002454133, 0.04470767, 0.003621531, 0.01762117, 0.01969386
95.37554900000001, 0.0003086956, 0.01694751, 0.009079332, 0.0004857698, 0.008835682, 0.01107742, 0.09655584, 0.01674202, 0.0634358, 0.04504861, 0.002348205, 0.04286607, 0.003464604, 0.016517, 0.01886304
95.42551, 0.0002914603, 0.01612059, 0.008641263, 0.0004580096, 0.008314014, 0.01058232, 0.1090998, 0.01591897, 0.06400698, 0.04234968, 0.005236505, 0.04110033, 0.003314476, 0.01852148, 0.01806727
95.475471, 0.0002751872, 0.01533402, 0.008224332, 0.0004318358, 0.007823147, 0.01010935, 0.1210346, 0.01513638, 0.06121607, 0.03981245, 0.00501048, 0.0424064, 0.003170853, 0.01736089, 0.01730507
95.525432, 0.0002598228, 0.01458583, 0.007827517, 0.0004071578, 0.00736126, 0.009657517, 0.1155152, 0.01439226, 0.06040769, 0.03742722, 0.004794211, 0.0406596, 0.003033454, 0.01627303, 0.01657503
95.57539300000001, 0.0002453161, 0.01470069, 0.007449847, 0.00038389, 0.02036967, 0.009225881, 0.1102475, 0.01368472, 0.07222073, 0.0439121, 0.004587276, 0.03898475, 0.002902008, 0.01654305, 0.01587578
95.625354, 0.0002316194, 0.0139834, 0.0070904, 0.0003619519, 0.02143827, 0.008813536, 0.1052199, 0.01301197, 0.06907167, 0.04128126, 0.004389274, 0.03737889, 0.002776259, 0.01675172, 0.01520604
95.675315, 0.0002186875, 0.01330111, 0.006748296, 0.0003412675, 0.02017254, 0.008419621, 0.1004217, 0.0209796, 0.06605992, 0.04860368, 0.004199818, 0.03583918, 0.002655958, 0.01570202, 0.01456454
95.72527599999999, 0.0002064775, 0.01265211, 0.006422698, 0.0003217651, 0.01898153, 0.008043312, 0.1140676, 0.01994822, 0.07608476, 0.06029453, 0.006306545, 0.03436289, 0.002540871, 0.01561334, 0.01395011
95.775237, 0.0001949493, 0.01203477, 0.006112809, 0.006577833, 0.01786084, 0.007683821, 0.1195563, 0.01896755, 0.07276722, 0.0584842, 0.006034334, 0.03513559, 0.00243077, 0.01463498, 0.0133616
95.825198, 0.0001840648, 0.01144756, 0.005817872, 0.006201931, 0.02317647, 0.007340398, 0.1253006, 0.01803508, 0.06959434, 0.05498033, 0.006227769, 0.03576434, 0.005112201, 0.01371793, 0.01279792
95.875159, 0.0001737879, 0.01101809, 0.005537166, 0.009655888, 0.02180811, 0.007012323, 0.1293222, 0.02455422, 0.06655981, 0.05168637, 0.005958958, 0.03936961, 0.004890679, 0.01851742, 0.01225802
95.92512000000001, 0.0001640848, 0.01149625, 0.005270004, 0.01071524, 0.02052054, 0.006698912, 0.1234249, 0.02334711, 0.06365759, 0.05333923, 0.005701749, 0.03774789, 0.004678756, 0.01735708, 0.01174089
95.975081, 0.0001549235, 0.01093532, 0.005015732, 0.01010289, 0.027452, 0.006399509, 0.1177964, 0.02556151, 0.0757514, 0.0501436, 0.005455642, 0.0383783, 0.006847141, 0.01768181, 0.01124558
96.025042, 0.0001462737, 0.01040175, 0.004773728, 0.009525546, 0.03178484, 0.006113487, 0.1124247, 0.02430488, 0.0724484, 0.05141056, 0.005220158, 0.03679742, 0.006550441, 0.01657384, 0.01077117
96.075003, 0.0001381068, 0.009894221, 0.004543401, 0.01583109, 0.0425735, 0.005840248, 0.1072979, 0.02311003, 0.06928942, 0.0677743, 0.004994839, 0.03528166, 0.006266598, 0.01553529, 0.01031677
96.12496400000001, 0.0001303959, 0.009411453, 0.004324187, 0.0149264, 0.04153813, 0.005579222, 0.1070803, 0.02197392, 0.06626818, 0.06371384, 0.004779245, 0.03595766, 0.005995054, 0.01456182, 0.01396345
96.174925, 0.0001231156, 0.008952241, 0.004115549, 0.0140734, 0.03908568, 0.005329863, 0.1021972, 0.02089366, 0.06337868, 0.05989665, 0.004572956, 0.03447649, 0.005735277, 0.01364935, 0.01337438
96.224886, 0.0001162417, 0.00853674, 0.003916978, 0.01326915, 0.03677802, 0.005091648, 0.1024891, 0.01986651, 0.07295113, 0.05630815, 0.004375572, 0.03305633, 0.005486756, 0.01789781, 0.01281016
96.27484699999999, 0.0001097516, 0.01246446, 0.003727988, 0.01251086, 0.03460661, 0.00486408, 0.09781534, 0.01888985, 0.07308313, 0.05293465, 0.004186708, 0.03434385, 0.005249004, 0.0167763, 0.01226974
96.324808, 0.0001036239, 0.01185629, 0.003548116, 0.0117959, 0.0325634, 0.004646683, 0.1006364, 0.01796121, 0.0785516, 0.04976325, 0.004005996, 0.03368918, 0.005021555, 0.01732145, 0.01377701
96.374769, 9.783824e-05, 0.012139, 0.003376924, 0.01475717, 0.03673984, 0.004439002, 0.09604717, 0.01707822, 0.0751265, 0.04901319, 0.003833083, 0.03230146, 0.004803961, 0.01623605, 0.0131958
96.42473, 9.237566e-05, 0.01639495, 0.00321399, 0.01448397, 0.03457068, 0.004240604, 0.1070476, 0.01623864, 0.07185075, 0.05399208, 0.003667635, 0.03097089, 0.004595796, 0.01521867, 0.01263912
96.47469100000001, 8.721807e-05, 0.01559499, 0.003058919, 0.0165304, 0.03252959, 0.004051073, 0.107163, 0.01544033, 0.06871782, 0.05075733, 0.003509327, 0.03211264, 0.00692408, 0.01426504, 0.01210591
96.524652, 8.234844e-05, 0.01483407, 0.002911329, 0.01558574, 0.03060901, 0.003870013, 0.1022762, 0.01468127, 0.0657215, 0.04771639, 0.003357853, 0.03248857, 0.006624047, 0.01337117, 0.0115952
96.574613, 7.775069e-05, 0.01411027, 0.00277086, 0.01469506, 0.02880182, 0.003697045, 0.09761217, 0.01741365, 0.06285584, 0.04485763, 0.003212917, 0.0311503, 0.006337014, 0.01767589, 0.01110604
96.624574, 7.340965e-05, 0.01342179, 0.002637169, 0.01385529, 0.02710134, 0.003531808, 0.09316086, 0.01655758, 0.06011513, 0.04217014, 0.003074237, 0.02986716, 0.006062419, 0.01656828, 0.01326944
96.67453500000001, 6.931099e-05, 0.0127669, 0.002509929, 0.0130635, 0.02550125, 0.003373956, 0.08891254, 0.01574359, 0.05749391, 0.03964366, 0.002941542, 0.02863687, 0.005799723, 0.01553008, 0.01648607
96.724496, 6.544116e-05, 0.01214397, 0.002388827, 0.01231696, 0.02399563, 0.003223159, 0.08485795, 0.01496962, 0.05498699, 0.03726855, 0.002814576, 0.02745726, 0.00554841, 0.01455694, 0.01579057
96.774457, 6.17874e-05, 0.01629104, 0.002273569, 0.01161309, 0.0225789, 0.003079102, 0.09247974, 0.0142337, 0.05258939, 0.03503574, 0.002693089, 0.02982389, 0.005307986, 0.01364478, 0.01512442
96.82441799999999, 5.833764e-05, 0.01728265, 0.002163872, 0.01094943, 0.02124582, 0.002941484, 0.09274063, 0.01353396, 0.05029632, 0.03293669, 0.002576846, 0.03073983, 0.005077981, 0.01278977, 0.01448637
96.874379, 5.508048e-05, 0.01643938, 0.002059467, 0.01032371, 0.01999144, 0.002810016, 0.08851147, 0.01286861, 0.04810324, 0.03096341, 0.002651296, 0.0294736, 0.004857942, 0.01198834, 0.01387524
96.92434, 5.200519e-05, 0.01563726, 0.0019601, 0.009733741, 0.01881113, 0.002684424, 0.08447517, 0.02101079, 0.04600579, 0.02910834, 0.002536858, 0.02825952, 0.004647438, 0.01123713, 0.01469448
96.974301, 4.910159e-05, 0.01487427, 0.001865527, 0.009177488, 0.0177005, 0.002564446, 0.08062293, 0.01997788, 0.04984028, 0.02736442, 0.002427358, 0.02709546, 0.004446056, 0.01053299, 0.01407457
97.02426199999999, 4.636011e-05, 0.01414851, 0.001775517, 0.008653024, 0.01665545, 0.002449829, 0.07694636, 0.02391664, 0.0495396, 0.02572498, 0.002322585, 0.02737385, 0.0042534, 0.01368607, 0.01583676
97.074223, 4.37717e-05, 0.01345816, 0.00168985, 0.008158531, 0.01567209, 0.002340336, 0.07343745, 0.02516934, 0.05255448, 0.02418375, 0.002222335, 0.02624627, 0.004069092, 0.01466928, 0.01711987
97.124184, 4.13278e-05, 0.0128015, 0.001608317, 0.007692297, 0.0147468, 0.002235736, 0.07332998, 0.02393199, 0.05026294, 0.02601768, 0.002126411, 0.02516513, 0.003892771, 0.01375008, 0.01639764
97.174145, 3.902036e-05, 0.01217688, 0.001530717, 0.007252706, 0.01387613, 0.002135811, 0.06998599, 0.02275547, 0.05062323, 0.0279457, 0.002034628, 0.02412853, 0.00372409, 0.01288847, 0.01802099
97.22410600000001, 3.684174e-05, 0.01158273, 0.001456862, 0.006838237, 0.01305687, 0.002040352, 0.06679448, 0.02163679, 0.0484159, 0.02627143, 0.001946807, 0.02313463, 0.003562718, 0.01693725, 0.01726075
97.274067, 3.478476e-05, 0.01603854, 0.00138657, 0.006447453, 0.01228598, 0.00194916, 0.06764944, 0.02242983, 0.0590493, 0.02469747, 0.001862776, 0.02218167, 0.003408338, 0.01587593, 0.01653257
97.324028, 3.284263e-05, 0.01525598, 0.001319669, 0.006079001, 0.0115606, 0.001862044, 0.06854782, 0.02526307, 0.06055407, 0.02321781, 0.001782373, 0.02126796, 0.003260649, 0.01488112, 0.01583512
97.37398899999999, 3.100893e-05, 0.01451159, 0.001255997, 0.005731605, 0.01087805, 0.001778821, 0.0654219, 0.02736557, 0.06358594, 0.02182679, 0.003793819, 0.02039189, 0.003119358, 0.01394864, 0.01516708
97.42395, 2.927762e-05, 0.01380353, 0.001195396, 0.005404062, 0.0102358, 0.001699317, 0.06390045, 0.02682476, 0.0618607, 0.02634147, 0.003630065, 0.02272088, 0.002984191, 0.01307459, 0.01452723
97.473911, 2.764297e-05, 0.01313002, 0.00113772, 0.005095237, 0.009631468, 0.001623368, 0.07368518, 0.02550603, 0.06616242, 0.02476331, 0.003503532, 0.02438703, 0.005124289, 0.01225531, 0.01391438
97.523872, 2.609958e-05, 0.01248936, 0.001082826, 0.00480406, 0.009062816, 0.001550812, 0.07403262, 0.02425213, 0.06327753, 0.02327971, 0.003352308, 0.02338248, 0.004902243, 0.01148737, 0.01332738
97.57383299999999, 2.464237e-05, 0.01187997, 0.001030581, 0.004529523, 0.008527738, 0.0014815, 0.07422751, 0.02742245, 0.06051842, 0.02188498, 0.003207611, 0.02241931, 0.008687725, 0.01461378, 0.01727125
97.623794, 2.326652e-05, 0.01130031, 0.0009808561, 0.004270675, 0.008024252, 0.001415285, 0.07466528, 0.02607434, 0.05787963, 0.02670461, 0.00306916, 0.02149582, 0.00955224, 0.01879484, 0.01654263
97.673755, 2.196748e-05, 0.01074894, 0.0009335309, 0.00402662, 0.007550492, 0.00135203, 0.08082394, 0.0247925, 0.06334991, 0.04318346, 0.002936685, 0.02357654, 0.009138323, 0.01761712, 0.01584475
97.723716, 2.074098e-05, 0.01460336, 0.000888489, 0.006117202, 0.007104703, 0.001291602, 0.0937939, 0.02678648, 0.06058765, 0.04059628, 0.002809927, 0.02361929, 0.008742343, 0.0165132, 0.01517632
97.77367700000001, 1.958295e-05, 0.01389082, 0.0008456203, 0.005767623, 0.006685234, 0.001233874, 0.09018934, 0.03080753, 0.06305688, 0.03816409, 0.002688641, 0.02264637, 0.008951799, 0.01547845, 0.01453608
97.823638, 1.848958e-05, 0.01321305, 0.00080482, 0.006839376, 0.006290531, 0.001178727, 0.08838601, 0.02929301, 0.0603074, 0.03587763, 0.002572591, 0.02171352, 0.0085639, 0.01450855, 0.01392285
97.873599, 1.745725e-05, 0.01256834, 0.0007659883, 0.006448527, 0.005919132, 0.001126045, 0.09932238, 0.03577832, 0.05767781, 0.03372815, 0.002461549, 0.02415691, 0.00819281, 0.01359941, 0.01333549
97.92355999999999, 1.648257e-05, 0.0119551, 0.0007290301, 0.006080014, 0.00556966, 0.001075717, 0.09989509, 0.03401943, 0.05516287, 0.03170744, 0.0023553, 0.02316184, 0.01156816, 0.01274725, 0.01459053
97.97352100000001, 1.55623e-05, 0.01137177, 0.0006938552, 0.005732561, 0.005240822, 0.001027638, 0.09533967, 0.03421227, 0.05596998, 0.0298078, 0.002253638, 0.02220776, 0.01106689, 0.01447994, 0.01500056
98.023482, 1.469341e-05, 0.01333922, 0.0006603774, 0.01479679, 0.004931398, 0.0009817085, 0.09099199, 0.03253036, 0.05352951, 0.03545675, 0.002156363, 0.02129298, 0.01058734, 0.0135726, 0.01436773
98.073443, 1.387304e-05, 0.01268836, 0.0006285149, 0.0139512, 0.004640243, 0.0009378317, 0.08684257, 0.03933, 0.05777255, 0.03333248, 0.002063287, 0.02041588, 0.01012857, 0.01272211, 0.0184748
98.12340399999999, 1.309847e-05, 0.01206926, 0.0005981897, 0.01315393, 0.004366279, 0.0008959159, 0.08288237, 0.04160599, 0.05525348, 0.03616314, 0.001974229, 0.0195749, 0.009689678, 0.01192492, 0.01769541
98.173365, 1.236714e-05, 0.01148037, 0.0005693276, 0.01240223, 0.004108489, 0.0008558735, 0.08631208, 0.04395226, 0.05749384, 0.041187, 0.001889014, 0.01876858, 0.009269806, 0.01117769, 0.0169489
98.223326, 1.167665e-05, 0.01092021, 0.0005418581, 0.01169348, 0.00386592, 0.0008176208, 0.08237607, 0.04207352, 0.06252784, 0.05901098, 0.001807478, 0.02448821, 0.008868127, 0.01047727, 0.01623388
98.273287, 1.102471e-05, 0.01038738, 0.0005157141, 0.01102523, 0.003637672, 0.0007810777, 0.07861955, 0.04884087, 0.05980142, 0.05547555, 0.001729461, 0.02347949, 0.008483854, 0.009820747, 0.01554902
98.32324800000001, 1.040917e-05, 0.009880549, 0.0004908314, 0.01660144, 0.0034229, 0.000746168, 0.07503434, 0.05791942, 0.05719389, 0.05532874, 0.001654812, 0.02251232, 0.008116232, 0.009205361, 0.01489306
98.373209, 9.827995e-06, 0.009398448, 0.0004671493, 0.01565272, 0.003220808, 0.0007128185, 0.07161263, 0.05507205, 0.05470005, 0.07841106, 0.001583385, 0.02158499, 0.00776454, 0.01265839, 0.01935662
98.42317, 9.279271e-06, 0.008939871, 0.0004446098, 0.02114376, 0.02190104, 0.0006809595, 0.06834695, 0.0616173, 0.06681006, 0.08367671, 0.001515041, 0.02069587, 0.007428088, 0.0118652, 0.01854003
98.473131, 8.761183e-06, 0.008503668, 0.0004231578, 0.01993546, 0.02060799, 0.0006505245, 0.06523019, 0.07017584, 0.06389692, 0.07866351, 0.001449646, 0.01984336, 0.007106214, 0.0111217, 0.01775788
98.52309200000001, 8.272022e-06, 0.01173759, 0.0004027409, 0.01879621, 0.02098633, 0.0006214497, 0.06225556, 0.06672593, 0.06511135, 0.07395066, 0.001387075, 0.01902597, 0.006798288, 0.01042479, 0.01700874
98.573053, 7.810171e-06, 0.01313585, 0.0003833091, 0.01772207, 0.02043068, 0.0005936744, 0.05941658, 0.06344562, 0.06227229, 0.06952017, 0.001327204, 0.01824225, 0.006503705, 0.009771558, 0.01629119
98.623014, 7.374108e-06, 0.01249491, 0.0003648149, 0.01670931, 0.01922443, 0.0005671405, 0.05670707, 0.06032657, 0.05955702, 0.06535511, 0.001269917, 0.01749082, 0.006221887, 0.009159254, 0.01560392
98.67297499999999, 6.962391e-06, 0.01188525, 0.0003472129, 0.01575442, 0.02132888, 0.0005417925, 0.05412111, 0.05736086, 0.05696015, 0.06143959, 0.001215104, 0.01677034, 0.005952281, 0.008585318, 0.01494564
98.722936, 6.573661e-06, 0.01130533, 0.0003304603, 0.01980743, 0.0200696, 0.0005175774, 0.05165308, 0.05454095, 0.05987119, 0.05775866, 0.001162656, 0.01607953, 0.005694357, 0.008047346, 0.01431513
98.772897, 6.206635e-06, 0.01247459, 0.02389534, 0.0186755, 0.02302345, 0.0004944446, 0.06191317, 0.05185966, 0.06085481, 0.05429825, 0.001112472, 0.01541719, 0.00544761, 0.007543085, 0.01371123
98.822858, 5.860101e-06, 0.01186592, 0.03526093, 0.01760825, 0.02166412, 0.0004723457, 0.07375726, 0.06216909, 0.06775644, 0.05104516, 0.001064454, 0.01478212, 0.005211554, 0.007070421, 0.01313279
98.87281900000001, 5.532915e-06, 0.01128695, 0.03355963, 0.016602, 0.02038505, 0.0004512345, 0.08133701, 0.06017915, 0.06480204, 0.04798697, 0.001018508, 0.01417322, 0.004985728, 0.006627376, 0.01257876
98.92278, 5.223997e-06, 0.01073622, 0.03194042, 0.02310812, 0.0191815, 0.0004310669, 0.07762788, 0.0586307, 0.06197647, 0.045112, 0.0009745459, 0.01358939, 0.004769687, 0.006212092, 0.01204811
98.972741, 0.004650255, 0.01021237, 0.04140211, 0.02880146, 0.018049, 0.0004118006, 0.07760489, 0.06350548, 0.07191265, 0.05422669, 0.0009324812, 0.01302962, 0.004563007, 0.005822831, 0.01153984
99.022702, 0.004390618, 0.009714082, 0.05318069, 0.02814468, 0.01698337, 0.0003933955, 0.07790837, 0.0690924, 0.07665951, 0.06024798, 0.0008922322, 0.0124929, 0.004365283, 0.005457962, 0.01105301
99.07266300000001, 0.004145477, 0.009623815, 0.05061477, 0.03454102, 0.01598065, 0.0003758129, 0.07435559, 0.07711142, 0.0846499, 0.06171853, 0.0008537204, 0.0119783, 0.004176127, 0.005115956, 0.01058672
99.122624, 0.003914024, 0.009935954, 0.04817266, 0.03256711, 0.01503714, 0.0003590162, 0.07096483, 0.08012823, 0.08291108, 0.05802088, 0.0008168709, 0.01148489, 0.003995167, 0.004795381, 0.0101401
99.172585, 0.003695493, 0.01174749, 0.04584838, 0.030706, 0.01414933, 0.0003429702, 0.06772869, 0.07878664, 0.08131549, 0.05454477, 0.0007816121, 0.0110118, 0.003822049, 0.004494893, 0.01407206
99.22254599999999, 0.003489163, 0.0111743, 0.04363625, 0.02895125, 0.01331394, 0.0003276413, 0.06464013, 0.07491341, 0.07776988, 0.05127691, 0.0007478751, 0.0105582, 0.003656432, 0.004213235, 0.0134784
99.272507, 0.003294353, 0.01062907, 0.04153084, 0.02729678, 0.01252787, 0.0003129976, 0.06169241, 0.07434471, 0.08202209, 0.04820483, 0.0007155943, 0.01012329, 0.003497992, 0.003949226, 0.01290979
99.322468, 0.00311042, 0.01011045, 0.03952703, 0.02573685, 0.01178821, 0.0002990084, 0.05887911, 0.07068985, 0.07844567, 0.0491772, 0.0006847068, 0.00970629, 0.003346417, 0.003701761, 0.01519715
99.372429, 0.002936757, 0.009617129, 0.03761989, 0.02426607, 0.01109222, 0.0002856444, 0.06171625, 0.06721467, 0.07502519, 0.04623092, 0.0006551526, 0.009306468, 0.003201411, 0.003469802, 0.01455603
99.42238999999999, 0.002772789, 0.009147882, 0.03580477, 0.02287934, 0.01043733, 0.0002728777, 0.05890187, 0.06391033, 0.07377947, 0.04517572, 0.000626874, 0.008923116, 0.003062687, 0.003252378, 0.01617191
99.472351, 0.002617977, 0.01245522, 0.03407722, 0.02157186, 0.009821097, 0.0002606816, 0.05621582, 0.06076844, 0.073421, 0.04514314, 0.000599816, 0.008555555, 0.002929975, 0.003048578, 0.01548967
99.522312, 0.002471808, 0.0118475, 0.03243303, 0.0203391, 0.009241249, 0.0002490307, 0.05702478, 0.057781, 0.07021961, 0.0553634, 0.000573926, 0.008203135, 0.002803014, 0.002857548, 0.01483621
99.572273, 0.0023338, 0.01552933, 0.03903564, 0.01917678, 0.008695637, 0.0002379004, 0.05442433, 0.06693863, 0.06715781, 0.06539866, 0.0005491534, 0.007865231, 0.002681554, 0.002678489, 0.01421032
99.62223400000001, 0.002203497, 0.01697173, 0.04284975, 0.02070433, 0.008182238, 0.0002272676, 0.06298256, 0.0676168, 0.08181865, 0.08064601, 0.00052545, 0.007541247, 0.002565357, 0.00251065, 0.01361083
99.672195, 0.00208047, 0.01614363, 0.05276484, 0.02083661, 0.00769915, 0.00021711, 0.06011043, 0.06429269, 0.09237783, 0.08950508, 0.0005027698, 0.007230608, 0.002454195, 0.002353328, 0.01303664
99.722156, 0.001964311, 0.01535593, 0.05021899, 0.01964586, 0.01160031, 0.0002074064, 0.0803681, 0.063058, 0.09205117, 0.08414269, 0.0004810686, 0.006932765, 0.00234785, 0.002205864, 0.01248666
99.77211699999999, 0.001854638, 0.01460667, 0.05577742, 0.01852316, 0.01472525, 0.0001981365, 0.09120883, 0.05995801, 0.09787883, 0.07910158, 0.0004603041, 0.006647191, 0.002246113, 0.002067641, 0.01195989
99.822078, 0.001751089, 0.01389397, 0.0591952, 0.01746462, 0.01385586, 0.0001892809, 0.09172848, 0.05701042, 0.093611, 0.07436249, 0.0004404358, 0.006373379, 0.002148785, 0.001938079, 0.01499525
99.872039, 0.001653321, 0.01321604, 0.05633909, 0.01646657, 0.01303779, 0.0001808211, 0.08754548, 0.05420773, 0.08952926, 0.06990732, 0.0004214251, 0.006110847, 0.002055674, 0.001816635, 0.01436264
