 , C0, C1, C2, C3, C4, C5, C6,,segment,Time (s),Frame,A (time),A (frame)
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,0,0,0,0.99922,20
374.857383,0.108426,0.01934408,0.01069977,0.03490235,4.18E-24,0.004722373,0.01890273,,,,,,
374.907344,0.1036265,0.02300473,0.01022064,0.03334805,4.01E-24,0.00444115,0.01712822,,,,,,
374.957305,0.09903941,0.02199972,0.00976297,0.03186298,3.84E-24,0.004176673,0.02121398,,,,,,
375.007266,0.09465539,0.02103863,0.00932579,0.03044404,3.68E-24,0.00505462,0.0192225,,,,,,
375.057227,0.09485821,0.02011951,0.008908187,0.02908828,3.53E-24,0.004753611,0.02136809,,,,,,
375.107188,0.09065927,0.01924056,0.008509284,0.02779291,3.38E-24,0.004470527,0.01936214,,,,,,
375.157149,0.08664619,0.0184,0.008128243,0.02655522,3.24E-24,0.004204302,0.02570239,,,,,,
375.20711,0.08281076,0.01759616,0.007764266,0.02537264,3.11E-24,0.00395393,0.02328955,,,,,,
375.257071,0.0791451,0.01682744,0.007416587,0.03544176,2.98E-24,0.006411987,0.02235474,,,,,,
375.307032,0.08131166,0.0160923,0.007084477,0.03386345,2.86E-24,0.006030145,0.02025617,,,,,,
375.356993,0.07771236,0.02262562,0.006767238,0.04302109,0.005582944,0.007944643,0.0183546,,,,,,
375.406954,0.07631809,0.02163717,0.006464206,0.04716833,0.02089256,0.007471529,0.01663155,,,,,,
375.456915,0.08133793,0.02069191,0.01225929,0.04849516,0.0302264,0.007026589,0.01507024,,,,,,
375.506876,0.08886009,0.01978795,0.01812421,0.05954439,0.03312422,0.006608147,0.01365551,,,,,,
375.556837,0.08592739,0.01892347,0.01731262,0.06462283,0.03175675,0.006214623,0.01237359,,,,,,
375.606798,0.0834936,0.01809677,0.01653737,0.061745,0.03044573,0.005844534,0.01121201,,,,,,
375.656759,0.09402049,0.01730618,0.01579684,0.05899534,0.02918884,0.005496485,0.01473491,,,,,,
375.70672,0.1048608,0.01655012,0.01508947,0.05636812,0.02798383,0.005169162,0.01335166,,,,,,
375.756681,0.104154,0.0158271,0.01441377,0.0538579,0.02682857,0.005304595,0.01552155,,,,,,
375.806642,0.1128558,0.01513566,0.01376833,0.05145947,0.025721,0.0049887,0.01757608,,,,,,
375.856603,0.1078601,0.03085463,0.01315179,0.05963059,0.02465916,0.004691616,0.01660809,,,,,,
375.906564,0.1129593,0.02950669,0.01256287,0.05697509,0.02364115,0.004412225,0.01504899,,,,,,
375.956525,0.1119537,0.02821763,0.01200031,0.05443784,0.02266517,0.004149471,0.01363625,,,,,,
376.006486,0.1124024,0.02698489,0.01146294,0.05201358,0.02172948,0.003902365,0.01431607,,,,,,
376.056447,0.1137103,0.02580601,0.01094964,0.04969728,0.02083242,0.003669974,0.01297213,,,,,,
376.106408,0.1086769,0.02467863,0.01045932,0.0504044,0.01997239,0.003451422,0.01393535,,,,,,
376.156369,0.1160532,0.02360049,0.01476232,0.04815976,0.01914787,0.003245885,0.01262716,,,,,,
376.20633,0.1171853,0.02256946,0.01410127,0.05411705,0.01835739,0.003052589,0.01144177,,,,,,
376.256291,0.1250764,0.02158347,0.01346982,0.05708674,0.01759954,0.002870803,0.01036767,,,,,,
376.306252,0.1263406,0.02064056,0.01286665,0.06787435,0.01687297,0.002699843,0.009394392,,,,,,
376.356213,0.1362324,0.01973884,0.01229049,0.06485173,0.0161764,0.002539064,0.008512486,,,,,,
376.406174,0.1424846,0.01887651,0.01174013,0.08587334,0.01550859,0.002387859,0.007713369,,,,,,
376.456135,0.1430056,0.01805185,0.01121442,0.0925155,0.01486835,0.002245659,0.01056206,,,,,,
376.506096,0.1397403,0.01726322,0.01071224,0.08839554,0.01425453,0.002111927,0.01252761,,,,,,
376.556057,0.1335547,0.01650905,0.01023256,0.08839924,0.01366606,0.001986159,0.01411695,,,,,,
376.606018,0.1276428,0.01578782,0.009774349,0.08653028,0.01310189,0.001867881,0.01279171,,,,,,
376.655979,0.1219926,0.0150981,0.00933666,0.08942395,0.012561,0.001756646,0.01553281,,,,,,
376.70594,0.1165926,0.01443851,0.00891857,0.08544166,0.01204244,0.001652036,0.01407465,,,,,,
376.755901,0.1182512,0.01380773,0.008519202,0.08163673,0.03071521,0.001553655,0.01844194,,,,,,
376.805862,0.1130168,0.01320452,0.008137718,0.07964317,0.03437598,0.001461133,0.0190226,,,,,,
376.855823,0.108014,0.01262765,0.007773316,0.08334033,0.04698967,0.00137412,0.01723683,,,,,,
376.905784,0.1032327,0.01207599,0.007425232,0.08349551,0.06425887,0.00129229,0.01561871,,,,,,
376.955745,0.1017331,0.01154843,0.007092735,0.08978577,0.08662858,0.001215332,0.01579362,,,,,,
377.005706,0.09722979,0.01104391,0.006775127,0.09889282,0.09616569,0.001142958,0.01786919,,,,,,
377.055667,0.1000758,0.01056144,0.006471741,0.09711744,0.1156092,0.001074893,0.0161917,,,,,,
377.105628,0.09564593,0.01010004,0.00618194,0.09524172,0.1160914,0.001010882,0.01467169,,,,,,
377.155589,0.1062932,0.009658805,0.005905117,0.1055394,0.1326524,0.000950682,0.01484441,,,,,,
377.20555,0.1105673,0.009236842,0.00564069,0.1120817,0.1362387,0.000894068,0.01345088,,,,,,
377.255511,0.105673,0.008833313,0.01576998,0.1243855,0.167065,0.000840825,0.01218816,,,,,,
377.305472,0.1009953,0.008447413,0.01506381,0.1379862,0.1739088,0.000790753,0.01104399,,,,,,
377.355433,0.1034765,0.008078372,0.01438926,0.1318413,0.1984919,0.000743663,0.01000722,,,,,,
377.405394,0.1015391,0.007725453,0.01374492,0.1285343,0.1985385,0.003741925,0.009067787,,,,,,
377.455355,0.1034801,0.007387952,0.01312943,0.1399876,0.2014169,0.004744867,0.00821654,,,,,,
377.505316,0.1038394,0.007065196,0.01254151,0.1337536,0.220436,0.004462305,0.007445205,,,,,,
377.555277,0.0992429,0.00675654,0.01393718,0.1277972,0.2291849,0.004196568,0.01100506,,,,,,
377.605238,0.1029978,0.006461368,0.01331308,0.122106,0.2517502,0.003946657,0.009971949,,,,,,
377.655199,0.09843853,0.006179091,0.01271693,0.1166683,0.2812987,0.003711629,0.01156686,,,,,,
377.70516,0.0940811,0.005909146,0.01214747,0.1114728,0.2744062,0.003490596,0.01048101,,,,,,
377.755121,0.09779709,0.005650994,0.01160352,0.1065086,0.2630778,0.003282727,0.01268519,,,,,,
377.805082,0.09782396,0.00540412,0.01108392,0.1017655,0.2643391,0.007391411,0.01149435,,,,,,
377.855043,0.09349374,0.005168031,0.01058759,0.09723362,0.2672288,0.006951243,0.01041531,,,,,,
377.905004,0.08935519,0.004942256,0.01428967,0.09290355,0.2742926,0.006537287,0.009437566,,,,,,
377.954965,0.08748734,0.004726344,0.01469802,0.08876632,0.2677018,0.006147983,0.008551606,,,,,,
378.004926,0.08792613,0.004519865,0.01403985,0.08481333,0.277948,0.005781862,0.007748817,,,,,,
378.054887,0.09354711,0.004322406,0.01816078,0.08103637,0.2748871,0.005437545,0.007021389,,,,,,
378.104848,0.09638554,0.004133574,0.01891344,0.0774276,0.2635389,0.005113732,0.00636225,,,,,,
378.154809,0.09211899,0.003952991,0.01806651,0.08221885,0.265739,0.004809203,0.005764988,,,,,,
378.20477,0.0880413,0.003780297,0.01725751,0.08151671,0.2616056,0.007400696,0.01061235,,,,,,
378.254731,0.08414411,0.003615148,0.01648473,0.07788655,0.2622923,0.009581579,0.01203461,,,,,,
378.304692,0.08041943,0.003457214,0.01574655,0.08785196,0.2516618,0.009010984,0.01090485,,,,,,
378.354653,0.07685962,0.003306179,0.01504143,0.08393968,0.2412724,0.008474368,0.009881144,,,,,,
378.404614,0.07870594,0.003161742,0.01436788,0.08706149,0.2361232,0.007969708,0.008953543,,,,,,
378.454575,0.07662537,0.003023616,0.01649725,0.09596023,0.2307155,0.007495102,0.008113022,,,,,,
378.504536,0.07730243,0.002891524,0.02274143,0.09168687,0.2352162,0.007048759,0.007351405,,,,,,
378.554497,0.08213297,0.002765202,0.02172308,0.08760382,0.2321556,0.00783361,0.006661285,,,,,,
378.604458,0.08550829,0.002644399,0.02075034,0.08370259,0.2225715,0.007367108,0.006035951,,,,,,
378.654419,0.08172323,0.002528874,0.01982115,0.09582683,0.213383,0.006928388,0.005469321,,,,,,
378.70438,0.07810571,0.002418395,0.01893357,0.09155941,0.2045739,0.006515793,0.008112623,,,,,,
378.754341,0.07464833,0.002312743,0.01808574,0.09351703,0.1964037,0.006127769,0.01069877,,,,,,
378.804302,0.07134399,0.002211706,0.01727587,0.08935247,0.1972582,0.006974638,0.009694412,,,,,,
378.854263,0.06818592,0.002115084,0.01650227,0.08537338,0.1977355,0.006559289,0.008784341,,,,,,
378.904224,0.06516764,0.002022682,0.01576331,0.08587391,0.1926625,0.006168674,0.01695763,,,,,,
378.954185,0.06635376,0.001934318,0.01505744,0.08612674,0.1974607,0.005801321,0.01536572,,,,,,
379.004146,0.06341659,0.001849814,0.01438317,0.08402938,0.1915255,0.005455845,0.01392325,,,,,,
379.054107,0.07096875,0.001769001,0.0137391,0.08896434,0.1930609,0.007136473,0.01261619,,,,,,
379.104068,0.06782729,0.001691719,0.01312388,0.08500253,0.1996582,0.01077804,0.01388438,,,,,,
379.154029,0.06482489,0.001617813,0.0125362,0.08121714,0.1914157,0.0101362,0.01258097,,,,,,
379.20399,0.06195538,0.001547136,0.01197483,0.07760033,0.2009563,0.009556442,0.01139992,,,,,,
379.253951,0.0592129,0.001479546,0.01143861,0.07414459,0.2266059,0.008987343,0.01032974,,,,,,
379.303912,0.05659182,0.001414909,0.0109264,0.07084274,0.2520752,0.008452135,0.01831436,,,,,,
379.353873,0.06603007,0.001353097,0.01043712,0.06768792,0.2747362,0.007948799,0.01659509,,,,,,
379.403834,0.07237722,0.001293984,0.009969751,0.0646736,0.3091212,0.007475438,0.01503721,,,,,,
379.453795,0.07742289,0.001237454,0.009523313,0.06179352,0.3255534,0.007030265,0.01362558,,,,,,
379.503756,0.07399573,0.001183393,0.009096865,0.05904169,0.3342601,0.006611604,0.01234646,,,,,,
379.553717,0.07072028,0.001131695,0.008689512,0.05641241,0.3352556,0.006217874,0.01118743,,,,,,
379.603678,0.06758981,0.001082254,0.008300401,0.05390022,0.3608786,0.005847591,0.0101372,,,,,,
379.653639,0.06459792,0.001034974,0.007928714,0.0514999,0.4095888,0.00549936,0.00918556,,,,,,
379.7036,0.06173846,0.000989759,0.007573672,0.06300078,0.4015754,0.005171866,0.008323258,,,,,,
379.753561,0.05900558,0.00094652,0.007234527,0.06647796,0.4215493,0.004863875,0.007541905,,,,,,
379.803522,0.07142649,0.000905169,0.01482315,0.06351753,0.4181123,0.004574224,0.006833902,,,,,,
379.853483,0.07519356,0.000865625,0.01415938,0.06637548,0.4434034,0.006625942,0.006192363,,,,,,
379.903444,0.07186508,0.000827809,0.01817085,0.06341961,0.4563924,0.007136932,0.005611049,,,,,,
379.953405,0.07553215,0.000791645,0.01735717,0.06059537,0.4872371,0.006711918,0.005084307,,,,,,
380.003366,0.08646121,0.00075706,0.01657993,0.06348877,0.5002864,0.006312214,0.004607013,,,,,,
380.053327,0.08475532,0.000723986,0.01680164,0.06347054,0.4967351,0.005936314,0.004174526,,,,,,
380.103288,0.08389508,0.000692358,0.01688328,0.06064403,0.5085651,0.005582799,0.003782639,,,,,,
380.153249,0.08699807,0.000662111,0.01949458,0.0579434,0.5167783,0.005250336,0.00342754,,,,,,
380.20321,0.0885699,0.000633185,0.02031866,0.06889536,0.4954441,0.004937672,0.003105777,,,,,,
380.253171,0.08751284,0.000605523,0.02182173,0.07077873,0.4749906,0.004643627,0.005619866,,,,,,
380.303132,0.08756486,0.00057907,0.02147561,0.07266326,0.4553815,0.004367093,0.005092296,,,,,,
380.353093,0.09551326,0.000553772,0.02051394,0.06942738,0.4630988,0.004107027,0.006962182,,,,,,
380.403054,0.09128533,0.00052958,0.0212504,0.0663356,0.4476206,0.003862448,0.006308601,,,,,,
380.453015,0.08724454,0.000506444,0.02029882,0.0633815,0.4478438,0.003632434,0.005716375,,,,,,
380.502976,0.08338262,0.000484319,0.01938985,0.06055896,0.4401428,0.003416118,0.005179745,,,,,,
380.552937,0.07969166,0.000463161,0.01852159,0.06534785,0.4303818,0.003212684,0.008257088,,,,,,
380.602898,0.07616407,0.000442927,0.0176922,0.06243774,0.4292274,0.003021364,0.007481947,,,,,,
380.652859,0.07279263,0.000423577,0.02245306,0.05965722,0.4164811,0.002841438,0.006779572,,,,,,
380.70282,0.06957043,0.000405072,0.02144763,0.05700053,0.3992875,0.002672227,0.009756846,,,,,,
380.752781,0.06649087,0.000387376,0.02048721,0.05446215,0.3945745,0.002513092,0.008840914,,,,,,
380.802742,0.06354762,0.000370452,0.01956981,0.05203681,0.39674,0.002363434,0.008010965,,,,,,
380.852703,0.06073466,0.000354268,0.01869348,0.05308334,0.3901282,0.002222688,0.007258928,,,,,,
380.902664,0.06514072,0.000338792,0.0178564,0.05369885,0.3871885,0.002090324,0.00657749,,,,,,
380.952625,0.06448691,0.000323991,0.0170568,0.05581545,0.3712042,0.001965843,0.005960022,,,,,,
381.002586,0.06163236,0.000309837,0.01629301,0.05332984,0.3558797,0.001848774,0.00540052,,,,,,
381.052547,0.07131238,0.000296301,0.01556342,0.05095493,0.3552768,0.001738677,0.004893541,,,,,,
381.102508,0.06815571,0.000283356,0.0148665,0.04868577,0.3505214,0.001635137,0.004434156,,,,,,
381.152469,0.06513876,0.000270977,0.01420079,0.04651767,0.3440453,0.001537762,0.004017896,,,,,,
381.20243,0.06225537,0.000259139,0.01356489,0.04444611,0.329842,0.001446187,0.003640712,,,,,,
381.252391,0.05949961,0.000247818,0.01295746,0.04246681,0.3278237,0.001360064,0.009856765,,,,,,
381.302352,0.05686583,0.000236992,0.01237723,0.04057565,0.3290828,0.001279071,0.008931452,,,,,,
381.352313,0.05434864,0.000226638,0.01182299,0.03876871,0.3239468,0.0012029,0.008093004,,,,,,
381.402274,0.05844017,0.000216737,0.01129356,0.04433334,0.3190343,0.001131266,0.007333266,,,,,,
381.452235,0.06870467,0.000207269,0.01078784,0.04235907,0.3277593,0.001063898,0.006644849,,,,,,
381.502196,0.07197345,0.01389847,0.01030477,0.05449258,0.3142283,0.002785666,0.008841737,,,,,,
381.552157,0.07132616,0.01329129,0.009843329,0.05206588,0.301256,0.002619776,0.01268426,,,,,,
381.602118,0.06816887,0.01271064,0.009402551,0.04974725,0.2942522,0.002463765,0.01149351,,,,,,
381.652079,0.07015377,0.0255891,0.008981511,0.04753188,0.2848155,0.002317045,0.01041455,,,,,,
381.70204,0.08518872,0.0244712,0.008579325,0.04541516,0.2862457,0.002179062,0.01194659,,,,,,
381.752001,0.1075593,0.02340213,0.008195148,0.04339271,0.2769355,0.002049296,0.01082509,,,,,,
381.801962,0.1419379,0.02237976,0.007828174,0.04146032,0.2874692,0.001927258,0.01168483,,,,,,
381.851923,0.1622798,0.02140206,0.007477634,0.03961398,0.2797458,0.001812487,0.01301141,,,,,,
381.901884,0.1854227,0.02046707,0.00714279,0.03784987,0.2827571,0.005808161,0.01589071,,,,,,
381.951845,0.182762,0.01957293,0.00682294,0.03616431,0.2773082,0.005462277,0.01439896,,,,,,
382.001806,0.174672,0.01871785,0.006517414,0.03455382,0.2725063,0.00971783,0.01304724,,,,,,
382.051767,0.1829684,0.01790012,0.006225568,0.03301505,0.2613236,0.009394237,0.01182242,,,,,,
382.101728,0.1975246,0.01711812,0.005946791,0.0315448,0.2505353,0.008834798,0.01071258,,,,,,
382.151689,0.2134512,0.01637029,0.005680497,0.03014003,0.2401925,0.008308674,0.009706927,,,,,,
382.20165,0.2040027,0.01565512,0.005426128,0.02879782,0.2603664,0.007813882,0.00879568,,,,,,
382.251611,0.1949724,0.0149712,0.00518315,0.02751538,0.2547342,0.007348555,0.007969978,,,,,,
382.301572,0.1863419,0.01431715,0.004951052,0.02629004,0.244218,0.006910939,0.00722179,,,,,,
382.351533,0.1780934,0.01369168,0.004729347,0.02511928,0.2379924,0.006499384,0.006543837,,,,,,
382.401494,0.17021,0.01309353,0.00451757,0.02400065,0.2281673,0.006112337,0.005929529,,,,,,
382.451455,0.1626756,0.01252152,0.004315276,0.02293184,0.2274366,0.005748339,0.005372889,,,,,,
382.501416,0.1554747,0.01197449,0.00412204,0.02191063,0.2244361,0.005406018,0.009606441,,,,,,
382.551377,0.1485925,0.01145136,0.003937458,0.02093489,0.2151707,0.005084082,0.008704628,,,,,,
382.601338,0.1534227,0.01095109,0.003761141,0.02000261,0.2185016,0.004781319,0.007887473,,,,,,
382.651299,0.1466313,0.01047267,0.003592719,0.01911184,0.2118633,0.004496585,0.00714703,,,,,,
382.70126,0.1401406,0.01001515,0.00343184,0.01826074,0.2253217,0.004228808,0.006476096,,,,,,
382.751221,0.148997,0.009577624,0.003278164,0.01744754,0.2160197,0.003976976,0.005868147,,,,,,
382.801182,0.1424016,0.009159207,0.00313137,0.01667056,0.2071018,0.003740142,0.00531727,,,,,,
382.851143,0.1360981,0.00875907,0.002991149,0.01592817,0.201051,0.003517412,0.004818107,,,,,,
382.901104,0.1438612,0.008376414,0.002857208,0.01521885,0.192751,0.003307946,0.004365803,,,,,,
382.951065,0.1531415,0.008010475,0.01257222,0.01454112,0.2045916,0.003110953,0.003955959,,,,,,
383.001026,0.1463626,0.007660523,0.01200925,0.01389356,0.1961454,0.002925692,0.00358459,,,,,,
383.050987,0.1426209,0.007325858,0.01147148,0.01327485,0.1965452,0.002751463,0.003248083,,,,,,
383.100948,0.1363077,0.007005814,0.0109578,0.01268368,0.1916135,0.00258761,0.006791004,,,,,,
383.150909,0.130274,0.006699753,0.01046711,0.02596062,0.2041216,0.004473894,0.01088508,,,,,,
383.20087,0.1245074,0.006407061,0.009998402,0.02480452,0.2313241,0.004207468,0.009863234,,,,,,
383.250831,0.1245413,0.006127157,0.009550679,0.03159508,0.2690393,0.003956907,0.009781651,,,,,,
383.300792,0.1299154,0.005859481,0.009123006,0.03018807,0.2809415,0.003721268,0.00886339,,,,,,
383.350753,0.1241646,0.005603498,0.008714483,0.03161876,0.3127324,0.003915029,0.0119949,,,,,,
383.400714,0.1205424,0.005358699,0.008324254,0.03021069,0.3237402,0.004438286,0.01086887,,,,,,
383.450675,0.1198759,0.005124595,0.0079515,0.02886533,0.3527668,0.004173981,0.009848541,,,,,,
383.500636,0.1231429,0.004900717,0.007595437,0.02757988,0.3690839,0.004492071,0.008924,,,,,,
383.550597,0.117692,0.00468662,0.007255318,0.02954206,0.3840071,0.004295408,0.008086252,,,,,,
383.600558,0.1200433,0.004481876,0.006930429,0.03426532,0.4137734,0.004039611,0.007327148,,,,,,
383.650519,0.1202731,0.004286077,0.006620089,0.03273939,0.4325637,0.003799047,0.006639306,,,,,,
383.70048,0.1192197,0.004098832,0.01054989,0.03128142,0.4340616,0.003572809,0.008223134,,,,,,
383.750441,0.119207,0.003919767,0.01007747,0.02988838,0.449289,0.003360044,0.01034201,,,,,,
383.800402,0.1139302,0.003748525,0.009626208,0.02855737,0.4320709,0.003159949,0.009371145,,,,,,
383.850363,0.108887,0.003584764,0.009195153,0.02728564,0.4365669,0.00297177,0.01111028,,,,,,
383.900324,0.1077494,0.003428157,0.0087834,0.02607054,0.418544,0.002794797,0.01006729,,,,,,
383.950285,0.1029799,0.003278391,0.008390085,0.02490955,0.40921,0.002628363,0.009122218,,,,,,
384.000246,0.1040496,0.003135168,0.008014382,0.02380026,0.4079681,0.00247184,0.008265861,,,,,,
384.050207,0.104259,0.002998203,0.007655503,0.02274038,0.4052567,0.002324639,0.00953428,,,,,,
384.100168,0.09964389,0.002867221,0.007312694,0.02172769,0.3885264,0.002186204,0.01397118,,,,,,
384.150129,0.09523311,0.002741961,0.006985236,0.0207601,0.3913949,0.002056013,0.013008,,,,,,
384.20009,0.09812713,0.002622173,0.006672442,0.0198356,0.395366,0.001933574,0.0144353,,,,,,
384.250051,0.09620542,0.002507619,0.006373654,0.01895227,0.3869526,0.001818428,0.01308017,,,,,,
384.300012,0.09194685,0.002398069,0.01144711,0.02683863,0.3884775,0.001710138,0.01185226,,,,,,
384.349973,0.09246895,0.002293305,0.01093452,0.02564344,0.3736932,0.001608297,0.01073962,,,,,,
384.399934,0.08837578,0.002193117,0.01044488,0.02450147,0.3900529,0.001512521,0.0110078,,,,,,
384.449895,0.08930478,0.002097307,0.009977162,0.02876246,0.4073827,0.001422448,0.009974436,,,,,,
384.499856,0.08903434,0.002005682,0.009530391,0.02976402,0.4633949,0.001337739,0.01559609,,,,,,
384.549817,0.08755025,0.00191806,0.009103626,0.03976717,0.4711819,0.001258075,0.014132,,,,,,
384.599778,0.0836748,0.001834266,0.008695971,0.03799623,0.5066436,0.002629047,0.01280534,,,,,,
384.649739,0.08793791,0.001754133,0.008306571,0.03630416,0.5108858,0.002472484,0.01160323,,,,,,
384.6997,0.09099268,0.0016775,0.007934608,0.03468744,0.5382692,0.002325244,0.01324088,,,,,,
384.749661,0.08696485,0.001604215,0.007579302,0.03314272,0.5581296,0.002186773,0.01199788,,,,,,
384.799622,0.08311532,0.001534132,0.007239906,0.03166679,0.574232,0.002056548,0.01087156,,,,,,
384.849583,0.07943618,0.001467111,0.006915707,0.03025658,0.6024749,0.001934078,0.0117251,,,,,,
384.899544,0.0759199,0.001403017,0.006606026,0.02890918,0.6221574,0.001818901,0.0110294,,,,,,
384.949505,0.07255927,0.001341724,0.006310212,0.02762178,0.6303186,0.001710583,0.01435971,,,,,,
384.999466,0.0693474,0.001283108,0.006027645,0.02639171,0.6740059,0.001608715,0.01301168,,,,,,
385.049427,0.06627771,0.001227053,0.005757731,0.02521642,0.6712673,0.004264535,0.0117902,,,,,,
385.099388,0.07058881,0.001173447,0.005499904,0.04057173,0.6837966,0.004010577,0.01068338,,,,,,
385.149349,0.06955978,0.001122183,0.01002034,0.04158529,0.7039371,0.003771742,0.01183632,,,,,,
385.19931,0.0728486,0.001073158,0.009571636,0.04558591,0.7279916,0.003547129,0.01072517,,,,,,
385.249271,0.06962392,0.001026275,0.009143025,0.05371569,0.7337169,0.003705225,0.0128672,,,,,,
385.299232,0.07182243,0.00098144,0.01130458,0.0556247,0.7402999,0.003484574,0.01165928,,,,,,
385.349193,0.07297596,0.000938564,0.01079837,0.05599263,0.7328115,0.004977508,0.01056475,,,,,,
385.399154,0.06974565,0.000897561,0.01159932,0.05754189,0.7617664,0.004681091,0.009572977,,,,,,
385.449115,0.07202893,0.00085835,0.01107991,0.06039254,0.7694779,0.004402326,0.008674306,,,,,,
385.499076,0.07417824,0.000820851,0.01605442,0.0577031,0.7628663,0.004140162,0.007859997,,,,,,
385.549037,0.07249837,0.000784991,0.01533552,0.05513344,0.7545465,0.00389361,0.007122133,,,,,,
385.598998,0.07706349,0.000750697,0.0146488,0.0526782,0.7518941,0.003661741,0.006453537,,,,,,
385.648959,0.07365224,0.000717901,0.01399284,0.0503323,0.7454793,0.003443679,0.005847706,,,,,,
385.69892,0.07039199,0.000686539,0.01336625,0.04809088,0.7459931,0.003238604,0.007366088,,,,,,
385.748881,0.06727606,0.000656546,0.01276772,0.04594927,0.7485867,0.003045741,0.007577926,,,,,,
385.798842,0.06429806,0.000627863,0.01219599,0.04390303,0.7402735,0.002864363,0.006866542,,,,,,
385.848803,0.06145187,0.000600434,0.01164986,0.04194791,0.737985,0.002693786,0.01054569,,,,,,
385.898764,0.05873168,0.000574203,0.01112818,0.04007986,0.7276894,0.002533368,0.009555706,,,,,,
385.948725,0.0561319,0.000549118,0.01062987,0.038295,0.7010095,0.002382502,0.008658656,,,,,,
385.998686,0.05364719,0.000525129,0.01015387,0.03658963,0.6804051,0.002240621,0.007845817,,,,,,
386.048647,0.06333544,0.000502187,0.009699189,0.04520022,0.6744356,0.002107189,0.007109284,,,,,,
