Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,,,Video 1, C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14,
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted,,,Video2-3,C04,C07,,,,C10,C05,C06,C13,C01,C00,C09,C12,C03,C08,C11
141.089864,-0.03123781,-0.03695902,-0.05821948,-0.03078222,-0.01950257,-0.04349255,-0.07727436,-0.001463337,0.02599572,-0.01694083,-0.03954598,-0.04303201,-0.02707315,0.004692176,0.4189077,,,,,,,,,,,,,,,,,,,
141.139825,-0.02755556,-0.03890748,-0.05288124,-0.02903146,-0.01913658,-0.04355099,-0.07792249,-0.00238658,0.02267792,-0.01511909,-0.04165549,-0.04949031,-0.03001277,0.002129079,0.4162319,,,,,,,,,,,,,,,,,,,
141.189786,-0.02017487,-0.04946984,-0.05920843,-0.02383435,-0.01972844,-0.0467486,-0.06971437,-0.008993293,0.02140432,-0.02521283,-0.03526086,-0.04706597,-0.030138,-0.006371173,0.4097425,,,,,,,,,,,,,,,,,,,
141.239747,-0.02923313,-0.03979186,-0.06379609,-0.03010445,-0.02715906,-0.05479273,-0.0708497,0.001463256,0.02418659,-0.01577874,-0.03868476,-0.04638019,-0.02854581,-0.004477531,0.4069362,,,,,,,,,,,,,,,,,,,
141.289708,-0.02725375,-0.03098548,-0.06575474,-0.03915567,-0.008201323,-0.04478734,-0.07335784,-0.003650451,0.02181364,-0.02131603,-0.03376566,-0.04015114,-0.02914309,0.00679926,0.3871121,,,,,,,,,,,,,,,,,,,
141.339669,-0.02016782,-0.03929502,-0.07086574,-0.02430499,-0.02691003,-0.0611295,-0.07138197,-0.002191793,0.01685088,-0.02345237,-0.03392238,-0.03987176,-0.03772351,-0.002383356,0.3901032,,,,,,,,,,,,,,,,,,,
141.38963,0.007342608,-0.04004368,-0.05972752,-0.03510642,-0.0078435,-0.05029529,-0.05312507,-0.007067102,0.03510314,-0.02347789,-0.03403953,-0.04156346,-0.02818991,-0.004325987,0.3700058,,,,,,,,,,,,,,,,,,,
141.439591,0.02822304,-0.02936498,-0.05989012,-0.02986899,-0.01473891,-0.0546659,-0.05487861,-0.004658669,0.03562438,-0.02384476,-0.03517519,-0.03970378,-0.02842768,0.00351974,0.3643864,,,,,,,,,,,,,,,,,,,
141.489552,0.04297359,-0.0318081,-0.05271443,-0.02091882,-0.00297679,-0.05693144,-0.05125514,-0.009016278,0.03221506,-0.02482829,-0.03498545,-0.03812059,-0.03683587,-0.006784517,0.3653144,,,,,,,,,,,,,,,,,,,
141.539513,0.03615176,-0.03252263,-0.06032926,-0.0282441,-0.00859668,-0.05522816,-0.0609827,-0.007266115,0.03865543,-0.01268399,-0.0366696,-0.04202291,-0.03697781,-0.004297502,0.3629529,,,,,,,,,,,,,,,,,,,
141.589474,0.0273233,-0.03470384,-0.06214059,-0.01769743,-0.01086443,-0.0535391,-0.06208364,-0.005875967,0.04636604,-0.01722741,-0.03438134,-0.04616972,-0.02800004,-0.007206363,0.3596525,,,,,,,,,,,,,,,,,,,
141.639435,0.02990285,-0.02483596,-0.05852242,-0.03434923,-0.008353868,-0.04907581,-0.05704302,-0.01058532,0.05360254,-0.01509519,-0.03158183,-0.03794134,-0.03200053,-0.006245886,0.3525128,,,,,,,,,,,,,,,,,,,
141.689396,0.02116603,-0.03373739,-0.07483499,-0.03071198,-0.001942879,-0.05268867,-0.07233289,-0.002209324,0.04660379,-0.009373552,-0.03743299,-0.04585655,-0.02976065,-0.003585466,0.3463568,,,,,,,,,,,,,,,,,,,
141.739357,0.01531034,-0.03053534,-0.0715367,-0.02841119,-0.006149904,-0.05205883,-0.07282113,-0.00871461,0.04044874,-0.01639266,-0.0335234,-0.04568353,-0.02557303,-0.006488642,0.3399882,,,,,,,,,,,,,,,,,,,
141.789318,0.01157079,-0.0379984,-0.07224675,-0.02069836,-0.007348395,-0.06054537,-0.06437093,0.003100401,0.04167771,-0.01098199,-0.03297468,-0.04240674,-0.03550856,0.001169058,0.3281559,,,,,,,,,,,,,,,,,,,
141.839279,0.002459789,-0.03189493,-0.08078144,-0.01759172,-0.004018393,-0.05362602,-0.06785148,0.006035249,0.04400912,-0.01983086,-0.03185835,-0.04487295,-0.02516183,-0.002835101,0.3326717,,,,,,,,,,,,,,,,,,,
141.88924,0.004993972,-0.02976872,-0.07222818,-0.01740815,-0.005208351,-0.0569927,-0.06871873,0.005523404,0.03739743,-0.01566588,-0.03341989,-0.04617333,-0.03486892,-0.007319005,0.3186158,,,,,,,,,,,,,,,,,,,
141.939201,0.005968326,-0.02831877,-0.0619622,-0.02260577,0.007655228,-0.05258428,-0.05537587,0.01984868,0.05232009,-0.00010037,-0.03536118,-0.03988104,-0.02430207,0.00423212,0.3276334,,,,,,,,,,,,,,,,,,,
141.989162,-0.000465853,-0.0388925,-0.05673111,-0.0219695,0.009115139,-0.04700027,-0.05535086,0.004240503,0.0697131,0.01282397,-0.03025351,-0.04321303,-0.02361239,0.00311832,0.3099605,,,,,,,,,,,,,,,,,,,
142.039123,1.01E-05,-0.04059596,-0.04777147,-0.03102852,0.009576742,-0.03608459,-0.05787358,0.003945122,0.07487897,0.01263755,-0.03127891,-0.04218196,-0.02551352,-0.00169329,0.2965476,,,,,,,,,,,,,,,,,,,
142.089084,-0.000547205,-0.03966042,-0.04295399,-0.02392898,0.01645694,-0.02705241,-0.04350086,-0.006194951,0.09634377,0.01157386,-0.03173871,-0.04482817,-0.02248545,-0.000507076,0.3062695,,,,,,,,,,,,,,,,,,,
142.139045,-0.003749386,-0.0418971,-0.0368428,-0.01949145,0.03321237,-0.03320755,-0.0504318,-0.002468851,0.1052109,0.003027435,-0.02727519,-0.0404134,-0.03502852,-0.004271414,0.3017299,,,,,,,,,,,,,,,,,,,
142.189006,-0.01117377,-0.03803444,-0.05089539,-0.02509443,0.02698648,-0.02622077,-0.05643832,-0.008121187,0.08993904,-0.004002566,-0.03185798,-0.04492993,-0.02819395,-0.004960262,0.2981222,,,,,,,,,,,,,,,,,,,
142.238967,-0.005704182,-0.03585565,-0.05630217,-0.02876103,0.02490165,-0.03973334,-0.0590141,-0.004877551,0.09488949,-0.001193682,-0.03128915,-0.04363231,-0.03556351,0.001837502,0.2943947,,,,,,,,,,,,,,,,,,,
142.288928,0.01024527,-0.04020098,-0.06164723,-0.02137028,0.009700865,-0.04075766,-0.0503367,0.000480323,0.08587465,-0.01277975,-0.02946167,-0.04275764,-0.02603178,0.000194718,0.2896657,,,,,,,,,,,,,,,,,,,
142.338889,0.01728895,-0.04013407,-0.0651544,-0.02334427,0.006894034,-0.04383887,-0.04281238,-0.003553732,0.07656588,-0.01916979,-0.02957643,-0.03860867,-0.02703406,-0.003758423,0.2930856,,,,,,,,,,,,,,,,,,,
142.38885,0.0264306,-0.03570165,-0.07868931,-0.02430357,0.007768116,-0.03821493,-0.0471529,-0.002984511,0.08442701,-0.0194324,-0.02868068,-0.03546868,-0.03181979,-0.002918007,0.2869085,,,,,,,,,,,,,,,,,,,
142.438811,0.03271038,-0.03737299,-0.07513407,-0.01617371,0.006508548,-0.04970793,-0.05487658,0.000299765,0.07064648,-0.01552669,-0.0295164,-0.03890557,-0.0311802,-0.007358402,0.2768698,,,,,,,,,,,,,,,,,,,
142.488772,0.02711403,-0.04267377,-0.07341297,-0.0264586,0.000789199,-0.04654935,-0.0488875,-0.004091249,0.07734461,-0.02662615,-0.02910475,-0.03588103,-0.02730146,0.002728811,0.2675447,,,,,,,,,,,,,,,,,,,
142.538733,0.03443283,-0.03415791,-0.06811409,-0.02951305,-0.007230327,-0.03846451,-0.04947432,-0.007395481,0.07395945,-0.01446119,-0.02889663,-0.03580975,-0.03576723,-0.003813138,0.255797,,,,,,,,,,,,,,,,,,,
142.588694,0.0270507,-0.04391811,-0.07233156,-0.02834639,-0.006626654,-0.03564451,-0.06413934,-0.009524983,0.0775328,-0.000974418,-0.02516633,-0.03650047,-0.0308004,0.000706984,0.2590036,,,,,,,,,,,,,,,,,,,
142.638655,0.02327318,-0.03536421,-0.07197316,-0.02342223,0.006439099,-0.02339007,-0.05857588,0.00142792,0.07014862,0.003789622,-0.02886957,-0.03710937,-0.03341588,0.003460896,0.2660289,,,,,,,,,,,,,,,,,,,
142.688616,0.02237238,-0.03381586,-0.06765124,-0.03104695,0.001325585,-0.02265587,-0.05757475,0.0054563,0.07693665,0.000367367,-0.03166055,-0.04441608,-0.02799065,-0.003650769,0.2664157,,,,,,,,,,,,,,,,,,,
142.738577,0.01764666,-0.03621195,-0.06879891,-0.01976491,-0.001124777,-0.03095945,-0.07074054,0.01656967,0.08161202,-0.004280959,-0.03034655,-0.04123307,-0.04170457,-0.01333441,0.255116,,,,,,,,,,,,,,,,,,,
142.788538,0.008558752,-0.03976534,-0.0672027,-0.0220145,-0.001820817,-0.02766859,-0.0698296,0.01979748,0.08978778,0.000825056,-0.02229478,-0.04540667,-0.02976881,-0.007826627,0.2519839,,,,,,,,,,,,,,,,,,,
142.838499,0.005551432,-0.0377351,-0.06261344,-0.03033235,-0.009579962,-0.02852302,-0.06369439,0.02450552,0.06973141,-0.01108271,-0.02647508,-0.04305344,-0.03858168,-0.003122336,0.236988,,,,,,,,,,,,,,,,,,,
142.88846,-0.002136923,-0.04181221,-0.04898677,-0.03489552,-0.01526184,-0.03388169,-0.06081317,0.02842872,0.06620274,-0.0052049,-0.025428,-0.04658128,-0.03905034,-0.003489211,0.2318542,,,,,,,,,,,,,,,,,,,
142.938421,-0.00077329,-0.0375851,-0.05476212,-0.0288936,-0.009492975,-0.02468238,-0.0686003,0.02132234,0.06537174,0.008846708,-0.02793813,-0.04679357,-0.03701118,-0.005049566,0.2364179,,,,,,,,,,,,,,,,,,,
142.988382,-0.01414137,-0.03958411,-0.05280916,-0.03330454,-0.01225731,-0.02718108,-0.06641364,0.03091453,0.07338919,0.01331389,-0.02745648,-0.04526705,-0.04015505,0.004578296,0.2299022,,,,,,,,,,,,,,,,,,,
143.038343,0.001589536,-0.03548507,-0.04531872,-0.02782371,-0.005251105,-0.02492487,-0.0597157,0.01503965,0.08115017,-0.007749796,-0.02421818,-0.04443882,-0.03311341,0.001784977,0.2218418,,,,,,,,,,,,,,,,,,,
143.088304,-0.005144285,-0.04231532,-0.04866774,-0.03670747,-0.004135998,-0.02801845,-0.05521913,0.01645562,0.07584967,-0.004228763,-0.02592306,-0.04260915,-0.02973956,-0.005650155,0.2215127,,,,,,,,,,,,,,,,,,,
143.138265,-0.009767759,-0.03983741,-0.04087627,-0.03020512,0.005903229,-0.03063521,-0.0593825,0.01366123,0.06607477,-0.01789747,-0.02802572,-0.03787865,-0.02846066,0.002154216,0.2234465,,,,,,,,,,,,,,,,,,,
143.188226,-0.005869869,-0.045253,-0.0472322,-0.03212958,0.005019769,-0.02873199,-0.0571136,0.02171529,0.06627273,-0.01220559,-0.0280457,-0.03972492,-0.02613407,-0.00400232,0.2290506,,,,,,,,,,,,,,,,,,,
143.238187,-0.005054528,-0.04591446,-0.05181696,-0.02064542,-0.007359421,-0.0222414,-0.06400931,0.01170428,0.07867987,-0.008805845,-0.03060715,-0.0462854,-0.02583338,-0.006478064,0.2204884,,,,,,,,,,,,,,,,,,,
143.288148,-0.01422046,-0.03764163,-0.05819612,-0.02965419,0.01210107,-0.01225714,-0.0733068,0.01475105,0.08284544,-0.00527738,-0.0306738,-0.05430488,-0.033325,-0.003042244,0.2338371,,,,,,,,,,,,,,,,,,,
143.338109,-0.01086163,-0.04238607,-0.04398412,-0.02334201,0.006722216,-0.01629113,-0.05365586,0.005476466,0.06800526,-0.00921086,-0.02735822,-0.04381856,-0.02360271,-0.004072269,0.2128701,,,,,,,,,,,,,,,,,,,
143.38807,-0.01633471,-0.04303883,-0.03686185,-0.03027149,-0.002006898,-0.01767673,-0.05033422,0.01025958,0.07276133,-0.001404512,-0.02255093,-0.04518445,-0.02268573,-0.00039003,0.1918996,,,,,,,,,,,,,,,,,,,
143.438031,-0.01273818,-0.04177125,-0.03732672,-0.03172923,-0.005745129,-0.01812981,-0.05201244,0.001166495,0.06494199,-0.000578875,-0.02305519,-0.03696814,-0.02165654,-0.00298235,0.1945921,,,,,,,,,,,,,,,,,,,
143.487992,-0.01489506,-0.04593963,-0.04196764,-0.03059944,-0.00786734,-0.02735632,-0.05147367,-0.00074583,0.05676059,-0.007415723,-0.02396516,-0.03845613,-0.02122695,0.00389016,0.1924182,,,,,,,,,,,,,,,,,,,
143.537953,-0.01584235,-0.05160674,-0.04847408,-0.02284956,-0.01812241,-0.0259151,-0.04434804,-0.007849024,0.04829726,-0.01648816,-0.02789621,-0.0333968,-0.02173803,-0.01251107,0.1917595,,,,,,,,,,,,,,,,,,,
143.587914,-0.01934268,-0.04387359,-0.04840732,-0.03251494,-0.01592481,-0.03630122,-0.03669533,-0.01605791,0.05492412,-0.01359468,-0.02505651,-0.02934043,-0.02889258,-0.004925488,0.1902545,,,,,,,,,,,,,,,,,,,
143.637875,-0.01974199,-0.05083669,-0.05073195,-0.0300274,-0.02108586,-0.04284584,-0.04033704,-0.01091462,0.04375276,-0.009726695,-0.02168813,-0.02912926,-0.01948383,0.000164843,0.197445,,,,,,,,,,,,,,,,,,,
143.687836,-0.02363985,-0.04462058,-0.06332821,-0.03565007,-0.02159618,-0.03849015,-0.04248656,-0.01535992,0.04521064,-0.02234123,-0.02483261,-0.039504,-0.02300711,-0.000888621,0.1836725,,,,,,,,,,,,,,,,,,,
143.737797,-0.01953269,-0.03908087,-0.06653357,-0.03061525,-0.02527425,-0.04491039,-0.04666255,-0.01585404,0.03679441,-0.007144102,-0.02647232,-0.03913104,-0.01854269,-0.000719389,0.1847652,,,,,,,,,,,,,,,,,,,
143.787758,-0.02318884,-0.04409825,-0.06832246,-0.03195942,-0.01991441,-0.04352676,-0.03741265,-0.01335124,0.02855476,-0.02695892,-0.02959413,-0.03386325,-0.02034691,-0.006398442,0.1874593,,,,,,,,,,,,,,,,,,,
143.837719,-0.02435664,-0.03274527,-0.06339724,-0.03586472,-0.0194765,-0.04940891,-0.04520261,-0.02301775,0.02566468,-0.02156279,-0.02203988,-0.037861,-0.03131241,0.003233948,0.1830674,,,,,,,,,,,,,,,,,,,
143.88768,-0.02050165,-0.03700195,-0.06657036,-0.02950356,-0.02641647,-0.05498742,-0.04558629,-0.02251804,0.02838925,-0.03052618,-0.02011307,-0.03761028,-0.02725714,0.00500431,0.1821039,,,,,,,,,,,,,,,,,,,
143.937641,-0.0278205,-0.03498034,-0.07674999,-0.02408669,-0.018188,-0.05259866,-0.05584686,-0.03214928,0.02636409,-0.023864,-0.02628026,-0.03625727,-0.02599459,0.003250158,0.1726949,,,,,,,,,,,,,,,,,,,
143.987602,-0.02744383,-0.0370572,-0.0758663,-0.0364509,-0.02542349,-0.05296884,-0.05506844,-0.0339247,0.02013686,-0.03028663,-0.02155928,-0.04129763,-0.02826651,-0.003632105,0.1690957,,,,,,,,,,,,,,,,,,,
144.037563,-0.02485955,-0.03924157,-0.07798667,-0.0316006,-0.02019447,-0.06608129,-0.04881766,-0.03217018,0.01761389,-0.02974589,-0.02307939,-0.04230084,-0.02242351,-0.00112128,0.1697985,,,,,,,,,,,,,,,,,,,
144.087524,-0.03238628,-0.03753497,-0.07737618,-0.03245287,-0.02726055,-0.05995492,-0.05054205,-0.01713866,0.01724559,-0.03612829,-0.01999813,-0.03077559,-0.03406979,0.0021795,0.1623196,,,,,,,,,,,,,,,,,,,
144.137485,-0.02802497,-0.03888591,-0.06902724,-0.03722451,-0.02963981,-0.05902199,-0.04645384,-0.02986293,0.0129964,-0.03762595,-0.02180043,-0.03814936,-0.03013288,-0.006146641,0.1592672,,,,,,,,,,,,,,,,,,,
144.187446,-0.02842731,-0.04028558,-0.06735136,-0.02419762,-0.03005606,-0.0691896,-0.04872327,-0.02849303,0.02200667,-0.03558789,-0.02347345,-0.03455273,-0.02339558,-0.001282817,0.1550056,,,,,,,,,,,,,,,,,,,
144.237407,-0.03452393,-0.03681894,-0.06907347,-0.02893407,-0.0312431,-0.06410438,-0.04244919,-0.02177205,0.02688472,-0.03369445,-0.02074456,-0.03934058,-0.02661958,0.007009942,0.1522807,,,,,,,,,,,,,,,,,,,
144.287368,-0.02626672,-0.02660163,-0.07154199,-0.02193974,-0.02839984,-0.05915088,-0.04543528,-0.02681778,0.01862155,-0.02368301,-0.02216459,-0.03837149,-0.02367119,-0.001281836,0.1556406,,,,,,,,,,,,,,,,,,,
144.337329,-0.02373549,-0.02432391,-0.06479698,-0.02676089,-0.01683854,-0.05424574,-0.04820292,-0.02156341,0.02983293,-0.02012717,-0.01692731,-0.04036365,-0.03728729,-0.000640099,0.1380077,,,,,,,,,,,,,,,,,,,
144.38729,-0.02300364,-0.02466326,-0.06934821,-0.02209178,-0.01106623,-0.05396249,-0.06315068,-0.0155152,0.0295912,-0.01634812,-0.01997845,-0.04444622,-0.03382557,-0.000228602,0.1487543,,,,,,,,,,,,,,,,,,,
144.437251,-0.02344332,-0.02872171,-0.07167398,-0.02860432,-0.0159112,-0.05789237,-0.05708216,-0.02914732,0.02548035,-0.01798959,-0.01996437,-0.04182027,-0.02571286,-0.003247934,0.1426284,,,,,,,,,,,,,,,,,,,
144.487212,-0.02417613,-0.03163103,-0.07509087,-0.03026376,-0.03041929,-0.06084584,-0.0473871,-0.02727386,0.01429394,-0.03567408,-0.02122921,-0.04001633,-0.03108086,-0.00414943,0.1372823,,,,,,,,,,,,,,,,,,,
144.537173,-0.02751727,-0.03174251,-0.07719859,-0.02972012,-0.03181691,-0.06241407,-0.04643979,-0.02969305,0.01395549,-0.03361437,-0.022342,-0.03651916,-0.02837848,0.002839593,0.1385313,,,,,,,,,,,,,,,,,,,
144.587134,-0.0288985,-0.03743886,-0.07928535,-0.03168806,-0.03247204,-0.06701783,-0.04780611,-0.0184898,0.01493501,-0.02847423,-0.02045212,-0.03475571,-0.02876697,-0.009988967,0.1377117,,,,,,,,,,,,,,,,,,,
144.637095,-0.03195721,-0.03291958,-0.0744642,-0.02777381,-0.03447087,-0.0666815,-0.04755599,-0.02270062,0.01433894,-0.02870405,-0.02373796,-0.03274912,-0.01657626,0.000367594,0.129888,,,,,,,,,,,,,,,,,,,
144.687056,-0.03628644,-0.03936299,-0.08363813,-0.0254534,-0.02699723,-0.06440894,-0.04861829,-0.02547403,0.01830811,-0.02342453,-0.01770741,-0.03887731,-0.024127,-0.009226843,0.1386932,,,,,,,,,,,,,,,,,,,
144.737017,-0.0354451,-0.03511907,-0.08272076,-0.02719905,-0.02472981,-0.06454398,-0.04615011,-0.02358933,0.01217183,-0.02521192,-0.02081266,-0.03632076,-0.02781294,-0.006425597,0.1213109,,,,,,,,,,,,,,,,,,,
144.786978,-0.03743729,-0.0260028,-0.08058236,-0.02425681,-0.01844814,-0.06317693,-0.0430641,-0.01669911,0.01409386,-0.02918467,-0.01849529,-0.03617096,-0.03071402,-0.006291811,0.1220897,,,,,,,,,,,,,,,,,,,
144.836939,-0.04097984,-0.03230419,-0.07773058,-0.03172483,-0.03190422,-0.06727083,-0.03821293,-0.02576444,0.004034538,-0.03332921,-0.01929314,-0.03051981,-0.02672994,0.001822784,0.1266321,,,,,,,,,,,,,,,,,,,
144.8869,-0.03592709,-0.03392541,-0.08273534,-0.02292031,-0.03376432,-0.07069572,-0.04714061,-0.02742714,-0.001293975,-0.03692069,-0.02435319,-0.03340666,-0.02951797,0.006175132,0.1211843,,,,,,,,,,,,,,,,,,,
144.936861,-0.03365438,-0.02556764,-0.08219606,-0.03423334,-0.03202602,-0.07213262,-0.04775038,-0.02090973,0.001193665,-0.03777526,-0.02151657,-0.0333971,-0.02481992,-0.01094437,0.1237401,,,,,,,,,,,,,,,,,,,
144.986822,-0.03409776,-0.02840932,-0.08739635,-0.03150063,-0.02661788,-0.06939484,-0.04901824,-0.03758906,-0.01233952,-0.0330845,-0.02155712,-0.03617571,-0.02280385,-0.007716683,0.1155947,,,,,,,,,,,,,,,,,,,
145.036783,-0.03544371,-0.02435444,-0.07919621,-0.01966856,-0.03528044,-0.07279892,-0.05487795,-0.026111,-0.01695439,-0.03350622,-0.02284069,-0.03314874,-0.01824773,0.000912845,0.1075441,,,,,,,,,,,,,,,,,,,
145.086744,-0.03587831,-0.04050487,-0.09401448,-0.02891372,-0.02605463,-0.07403558,-0.06020462,-0.03094097,-0.005500913,-0.02319331,-0.01973772,-0.03332485,-0.028616,0.000729703,0.1184668,,,,,,,,,,,,,,,,,,,
145.136705,-0.03285834,-0.02798773,-0.08623852,-0.03184042,-0.03430758,-0.07021085,-0.06359835,-0.02467675,0.000468271,-0.02235888,-0.02103791,-0.03845388,-0.02379593,0.003883729,0.1107828,,,,,,,,,,,,,,,,,,,
145.186666,-0.03867187,-0.0286476,-0.08081634,-0.0273916,-0.04279377,-0.0661313,-0.06135515,-0.03762279,-0.000712219,-0.02310877,-0.02410266,-0.04237191,-0.02464772,-0.004169651,0.1176503,,,,,,,,,,,,,,,,,,,
145.236627,-0.03588501,-0.02369188,-0.07715291,-0.02255005,-0.04001685,-0.07097771,-0.05542683,-0.03798892,0.006455585,-0.02548936,-0.02244798,-0.04307736,-0.01955059,0.01298808,0.1104387,,,,,,,,,,,,,,,,,,,
145.286588,-0.03572098,-0.02433521,-0.07978502,-0.01740161,-0.02480647,-0.06088738,-0.05329705,-0.03430011,0.009719054,-0.02645573,-0.01932105,-0.0440216,-0.02257721,-0.005893827,0.1112634,,,,,,,,,,,,,,,,,,,
145.336549,-0.03208952,-0.01462833,-0.06847164,-0.02196808,-0.0243202,-0.06170222,-0.04990459,-0.01711737,0.01406041,-0.02564082,-0.01733321,-0.03940637,-0.02944965,-0.006559408,0.1067175,,,,,,,,,,,,,,,,,,,
145.38651,-0.03494829,-0.01632184,-0.06759213,-0.016946,-0.02719585,-0.06187258,-0.03788327,-0.01715133,0.01383371,-0.018564,-0.01726225,-0.03949481,-0.02243658,-0.007637887,0.1011175,,,,,,,,,,,,,,,,,,,
145.436471,-0.03396776,-0.02433516,-0.07019659,-0.01123862,-0.02527196,-0.06079914,-0.04648916,-0.01916274,0.02325321,-0.00074378,-0.01428429,-0.04568855,-0.02814994,-0.00241073,0.1102236,,,,,,,,,,,,,,,,,,,
145.486432,-0.03492801,-0.02730585,-0.07395548,-0.01325975,-0.02913629,-0.05697031,-0.05374185,-0.01677176,0.02286785,-0.008822564,-0.02075404,-0.04382548,-0.02348333,0.001521889,0.100613,,,,,,,,,,,,,,,,,,,
145.536393,-0.03935599,-0.0165606,-0.07636137,-0.02460527,-0.02395337,-0.06184533,-0.05473261,-0.02544167,0.01032505,-0.01611349,-0.02235879,-0.04121857,-0.03135088,-0.004753388,0.1059336,,,,,,,,,,,,,,,,,,,
145.586354,-0.04157406,-0.0338368,-0.08039495,-0.02206494,-0.02648563,-0.06013942,-0.06084803,-0.02833544,0.002569288,-0.01411587,-0.02034512,-0.04876559,-0.03035248,-0.006267757,0.09909418,,,,,,,,,,,,,,,,,,,
145.636315,-0.03263742,-0.02452993,-0.08949133,-0.01599175,-0.03225253,-0.06615709,-0.06687494,-0.02798827,0.001494584,-0.02185011,-0.02052473,-0.04797877,-0.03062889,-0.01648066,0.09731539,,,,,,,,,,,,,,,,,,,
145.686276,-0.0440228,-0.02377518,-0.08766453,-0.02724469,-0.02266046,-0.07299744,-0.06647789,-0.02352105,-0.000823833,-0.01456371,-0.0178878,-0.04827923,-0.03603259,-0.004263639,0.09949097,,,,,,,,,,,,,,,,,,,
145.736237,-0.03739315,-0.02668476,-0.0866714,-0.02475649,-0.01698449,-0.0712858,-0.06461744,-0.02383716,-0.003275734,-0.01706873,-0.01942062,-0.04845649,-0.03447001,0.000681373,0.08788698,,,,,,,,,,,,,,,,,,,
145.786198,-0.03628487,-0.02615596,-0.0849572,-0.0253929,-0.02768795,-0.06971736,-0.07233059,-0.02155119,-0.005859821,-0.01582668,-0.01993493,-0.0501105,-0.0361825,-0.004626857,0.08854353,,,,,,,,,,,,,,,,,,,
145.836159,-0.0405991,-0.02634759,-0.08141188,-0.02325997,-0.02500955,-0.07116579,-0.06058173,-0.02999808,-0.01925083,-0.007470085,-0.02178111,-0.04437755,-0.03093477,-0.01412663,0.08336538,,,,,,,,,,,,,,,,,,,
145.88612,-0.03585037,-0.02912949,-0.08571018,-0.02321537,-0.01762814,-0.07842805,-0.06667806,-0.03067342,-0.02426698,-0.008161908,-0.02398899,-0.04340066,-0.03044769,-0.006821463,0.08401653,,,,,,,,,,,,,,,,,,,
145.936081,-0.03079801,-0.02508686,-0.07794605,-0.01914022,-0.0233705,-0.07799435,-0.05351375,-0.01946389,-0.01961559,-0.01651514,-0.01809015,-0.04314345,-0.03191355,0.003186586,0.07859269,,,,,,,,,,,,,,,,,,,
145.986042,-0.04060412,-0.02237285,-0.07923511,-0.01872456,-0.03027387,-0.07568561,-0.06051953,-0.0227133,-0.01433218,-0.005769363,-0.01944464,-0.03528801,-0.02819505,-0.003735576,0.07481763,,,,,,,,,,,,,,,,,,,
146.036003,-0.03770245,-0.02265579,-0.07077837,-0.03023266,-0.03160534,-0.07618281,-0.05599026,-0.01868881,-0.0242005,-0.000242895,-0.01905348,-0.0380422,-0.03010577,-0.00343467,0.07553888,,,,,,,,,,,,,,,,,,,
146.085964,-0.0433308,-0.02423307,-0.07554626,-0.02000893,-0.03137668,-0.06578191,-0.06568153,-0.01086414,-0.02375066,0.008468516,-0.02490171,-0.04619088,-0.02420776,-0.000802435,0.07800671,,,,,,,,,,,,,,,,,,,
146.135925,-0.03358924,-0.02149391,-0.07702574,-0.01989448,-0.02402736,-0.06804626,-0.06630463,-0.006512624,-0.02091885,-0.002175932,-0.02067333,-0.0456237,-0.02860022,-0.009460047,0.07221822,,,,,,,,,,,,,,,,,,,
146.185886,-0.03793468,-0.02803652,-0.07565892,-0.02042153,-0.03463124,-0.06461149,-0.06243642,-0.006803385,-0.02164777,0.002083573,-0.02113581,-0.04490532,-0.03200174,-0.005634516,0.0748996,,,,,,,,,,,,,,,,,,,
146.235847,-0.03926045,-0.02705036,-0.07585798,-0.02629712,-0.02678589,-0.07002214,-0.06219513,-0.0163311,-0.02333814,-0.01471823,-0.01865255,-0.04661061,-0.03038312,0.001798589,0.07470594,,,,,,,,,,,,,,,,,,,
146.285808,-0.04004012,-0.02260744,-0.07508327,-0.02914011,-0.02704231,-0.07387283,-0.06709553,-0.02242551,-0.02446548,-0.009544551,-0.0218154,-0.04511926,-0.03570363,-0.007261654,0.06786011,,,,,,,,,,,,,,,,,,,
146.335769,-0.03156551,-0.02621373,-0.06839547,-0.02595627,-0.03394458,-0.07480872,-0.0586774,-0.0103233,-0.02840864,-0.01549078,-0.02049953,-0.04874744,-0.02812501,-0.0176332,0.06924573,,,,,,,,,,,,,,,,,,,
146.38573,-0.03219642,-0.027195,-0.05801177,-0.01895167,-0.02410807,-0.06859472,-0.06888002,-0.009456486,-0.01613217,-0.007197555,-0.02511686,-0.05071865,-0.03009569,-0.002004301,0.06903289,,,,,,,,,,,,,,,,,,,
146.435691,-0.03446048,-0.01853896,-0.05759671,-0.0178533,-0.03197293,-0.0706844,-0.06768356,-0.004035012,-0.02876846,-0.003549142,-0.01948073,-0.04370236,-0.03092534,-0.006449136,0.06385992,,,,,,,,,,,,,,,,,,,
146.485652,-0.03361822,-0.01159201,-0.05188619,-0.01914928,-0.02582294,-0.06984577,-0.06104299,-0.003007838,-0.01763676,0.001148601,-0.02108911,-0.04555122,-0.02599781,-0.006446865,0.06799803,,,,,,,,,,,,,,,,,,,
