 , C0, C1, C2, C3,,segment,starting frame ,time
Time(s)/Cell Status, accepted, accepted, accepted, accepted,,0,0,0
1858.282162,0.007044114,0.001011378,0.006370166,0.03296544,,,,
1858.332123,0.009243179,0.000950693,0.006783038,0.031408,,,,
1858.382084,0.008733587,0.00089365,0.007159515,0.02992415,,,,
1858.432045,0.01042998,0.000840029,0.006503945,0.0285104,,,,
1858.482006,0.009822382,0.000789625,0.005908403,0.02716345,,,,
1858.531967,0.009250176,0.000742246,0.005928178,0.02588013,,,,
1858.581928,0.008711305,0.00069771,0.00794134,0.02465744,,,,
1858.631889,0.008203825,0.000655846,0.007214181,0.02349251,,,,
1858.68185,0.009439912,0.000616494,0.006553606,0.02238262,,,,
1858.731811,0.008889987,0.000579503,0.005953516,0.02132517,,,,
1858.781772,0.008372098,0.000544732,0.005408375,0.02031768,,,,
1858.831733,0.007884379,0.001142971,0.00491315,0.01935778,,,,
1858.881694,0.007425073,0.001680964,0.004463272,0.01844324,,,,
1858.931655,0.006992524,0.002254613,0.004054586,0.0175719,,,,
1858.981616,0.006585172,0.002119332,0.003683323,0.01738709,,,,
1859.031577,0.006201551,0.001992167,0.003346055,0.01656565,,,,
1859.081538,0.005840278,0.001872633,0.003039669,0.01578301,,,,
1859.131499,0.005500051,0.001760272,0.002761338,0.0186845,,,,
1859.18146,0.005179644,0.001654652,0.002508492,0.01780176,,,,
1859.231421,0.004877903,0.00155537,0.002278799,0.01696073,,,,
1859.281382,0.004593739,0.001462044,0.002070138,0.02380645,,,,
1859.331343,0.00432613,0.001374319,0.001880583,0.02268173,,,,
1859.381304,0.004899876,0.001291857,0.001708385,0.02161015,,,,
1859.431265,0.004614432,0.001214343,0.001551955,0.02246108,,,,
1859.481226,0.004345617,0.00114148,0.001409848,0.02139992,,,,
1859.531187,0.004092462,0.001072989,0.001280754,0.0203889,,,,
1859.581148,0.003854055,0.001008607,0.00116348,0.01942564,,,,
1859.631109,0.003629536,0.000948089,0.001056944,0.01850789,,,,
1859.68107,0.003418096,0.000891202,0.000960164,0.01763349,,,,
1859.731031,0.003971193,0.000837728,0.000872245,0.01680041,,,,
1859.780992,0.003739851,0.000787463,0.002439147,0.01600669,,,,
1859.830953,0.003521985,0.000740213,0.002215803,0.01525046,,,,
1859.880914,0.006070795,0.000695799,0.002012911,0.01452996,,,,
1859.930875,0.005717139,0.00065405,0.006824712,0.0138435,,,,
1859.980836,0.005656499,0.000614805,0.006199799,0.01318948,,,,
1860.030797,0.005326978,0.000577916,0.005632106,0.01737806,,,,
1860.080758,0.005016653,0.00054324,0.009644546,0.01655705,,,,
1860.130719,0.004762622,0.000510644,0.00876143,0.01614323,,,,
1860.18068,0.005771437,0.000480005,0.007959179,0.01538055,,,,
1860.230641,0.00543522,0.000451203,0.007230387,0.01465391,,,,
1860.280602,0.00511859,0.00042413,0.006568327,0.01396159,,,,
1860.330563,0.004820406,0.000398682,0.00596689,0.01330199,,,,
1860.380524,0.004539592,0.00037476,0.009189482,0.01267354,,,,
1860.430485,0.004275137,0.000352274,0.008348036,0.01543996,,,,
1860.480446,0.01049547,0.000331137,0.007583637,0.01471051,,,,
1860.530407,0.009993314,0.000311268,0.006889232,0.01401552,,,,
1860.580368,0.009411151,0.000292591,0.006258411,0.01547891,,,,
1860.630329,0.008862901,0.000750597,0.005685352,0.01474762,,,,
1860.68029,0.008346591,0.00070556,0.005164765,0.01405088,,,,
1860.730251,0.009197327,0.000663225,0.004691847,0.01338705,,,,
1860.780212,0.008661535,0.000881465,0.009220424,0.01275459,,,,
1860.830173,0.008156954,0.000828575,0.008376144,0.01215201,,,,
1860.880134,0.007681769,0.000778859,0.007609172,0.01158074,,,,
1860.930095,0.007234266,0.000732126,0.009707738,0.01103362,,,,
1860.980056,0.006812831,0.000688197,0.008818837,0.01051234,,,,
1861.030017,0.006415948,0.000646904,0.0083332,0.01001569,,,,
1861.079978,0.006042186,0.000608088,0.00757016,0.009542506,,,,
1861.129939,0.005690197,0.000571602,0.008954993,0.009091676,,,,
1861.1799,0.005358713,0.002114035,0.008135018,0.008662146,,,,
1861.229861,0.005046539,0.001987189,0.008638844,0.008252908,,,,
1861.279822,0.004752552,0.001867953,0.007847818,0.007863004,,,,
1861.329783,0.004475691,0.001755873,0.007129222,0.007491521,,,,
1861.379744,0.004214958,0.001650517,0.006476426,0.007919814,,,,
1861.429705,0.003969415,0.001551482,0.005883404,0.007545648,,,,
1861.479666,0.003738175,0.00145839,0.005344683,0.007189158,,,,
1861.529627,0.003520407,0.001370884,0.00485529,0.009109048,,,,
1861.579588,0.003315325,0.001288628,0.004410709,0.008678697,,,,
1861.629549,0.004029412,0.001211308,0.004006837,0.008268678,,,,
1861.67951,0.004610285,0.001138627,0.003639946,0.009582926,,,,
1861.729471,0.009577519,0.001070307,0.00330665,0.009130186,,,,
1861.779432,0.009019579,0.001006087,0.003003872,0.008698837,,,,
1861.829393,0.008494141,0.00094572,0.002728819,0.008287866,,,,
1861.879354,0.009799973,0.000888975,0.002786105,0.007896311,,,,
1861.929315,0.009229073,0.000835635,0.002530992,0.007523254,,,,
1861.979276,0.009043489,0.000785495,0.002299239,0.007167823,,,,
1862.029237,0.008516658,0.002272195,0.002088706,0.01039198,,,,
1862.079198,0.008020518,0.002135859,0.001897451,0.009901015,,,,
1862.129159,0.007553281,0.002007703,0.00250285,0.009433248,,,,
1862.17912,0.007113263,0.001887237,0.002273673,0.01012472,,,,
1862.229081,0.006698878,0.001773999,0.002065482,0.01029301,,,,
1862.279042,0.006308633,0.001667556,0.001876353,0.009806726,,,,
1862.329003,0.005941122,0.001567499,0.001704543,0.009343414,,,,
1862.378964,0.00559502,0.001473446,0.001548464,0.01203209,,,,
1862.428925,0.005873061,0.001385037,0.001406677,0.01352522,,,,
1862.478886,0.005530924,0.001301932,0.002424953,0.01288623,,,,
1862.528847,0.005208719,0.001223813,0.002202909,0.01227743,,,,
1862.578808,0.004905283,0.001150382,0.002001197,0.01169739,,,,
1862.628769,0.004619525,0.001081357,0.001817955,0.01462226,,,,
1862.67873,0.007712296,0.001016473,0.001651491,0.01393144,,,,
1862.728691,0.007263014,0.000955483,0.00150027,0.01327325,,,,
1862.778652,0.006839905,0.000898152,0.001362896,0.01264617,,,,
1862.828613,0.006441445,0.000844261,0.001238101,0.01505032,,,,
1862.878574,0.006066197,0.000793604,0.001124733,0.02306941,,,,
1862.928535,0.005712809,0.000745986,0.001021745,0.02796207,,,,
1862.978496,0.005380008,0.000701225,0.000928188,0.02664102,,,,
1863.028457,0.005066594,0.000659151,0.000843197,0.02538238,,,,
1863.078418,0.004771438,0.0006196,0.000765989,0.02418321,,,,
1863.128379,0.004493477,0.000582423,0.00069585,0.02354658,,,,
1863.17834,0.004231709,0.000547476,0.001243384,0.02243413,,,,
1863.228301,0.003985189,0.000514627,0.001129532,0.02137425,,,,
1863.278262,0.003753031,0.000483748,0.001026105,0.02052314,,,,
1863.328223,0.005098681,0.000454722,0.000932148,0.02139307,,,,
1863.378184,0.004801656,0.000427438,0.000846795,0.02038237,,,,
1863.428145,0.004521934,0.000401791,0.000769257,0.01941942,,,,
1863.478106,0.004258508,0.001574596,0.000698819,0.01850196,,,,
1863.528067,0.004010427,0.001480117,0.000634831,0.01762784,,,,
1863.578028,0.003776799,0.001391307,0.000576702,0.01957042,,,,
1863.627989,0.00355678,0.001307826,0.000523895,0.01864583,,,,
1863.67795,0.003349579,0.001229354,0.005813206,0.01776492,,,,
1863.727911,0.006059682,0.00115559,0.005280912,0.01692563,,,,
1863.777872,0.005706674,0.001086253,0.004797359,0.01979283,,,,
1863.827833,0.005674232,0.001021075,0.004358083,0.0223323,,,,
1863.877794,0.005343678,0.001449387,0.003959029,0.02127723,,,,
1863.927755,0.005032381,0.001362421,0.003596515,0.02720302,,,,
1863.977716,0.004739218,0.001280673,0.003267196,0.02591783,,,,
1864.027677,0.004463134,0.00120383,0.002968031,0.02469336,,,,
1864.077638,0.004203133,0.001131598,0.002696259,0.02352674,,,,
1864.127599,0.003958278,0.001063699,0.002449373,0.02241523,,,,
1864.17756,0.003727688,0.000999875,0.004599179,0.03461698,,,,
1864.227521,0.00351053,0.000939881,0.004178049,0.03298152,,,,
1864.277482,0.003306024,0.000883486,0.01209137,0.03142333,,,,
1864.327443,0.00311343,0.000830475,0.01098421,0.02993876,,,,
1864.377404,0.002932057,0.001943254,0.009978424,0.02852432,,,,
1864.427365,0.002761249,0.001826655,0.009064737,0.02717671,,,,
1864.477326,0.002600392,0.001717052,0.01066683,0.02589276,,,,
1864.527287,0.002448905,0.001614026,0.009690106,0.02466947,,,,
1864.577248,0.005678365,0.002987008,0.008802819,0.02350398,,,,
1864.627209,0.00534757,0.003641711,0.007996778,0.02239355,,,,
1864.67717,0.005036046,0.003423201,0.007264543,0.02133558,,,,
1864.727131,0.006768622,0.003217802,0.006599356,0.02032759,,,,
1864.777092,0.006374314,0.003024728,0.005995078,0.01936723,,,,
1864.827053,0.006002977,0.002843238,0.01109772,0.01845224,,,,
1864.877014,0.005653271,0.004886016,0.01748854,0.01758047,,,,
1864.926975,0.005323939,0.004592846,0.01856732,0.01674989,,,,
1864.976936,0.005013791,0.004317266,0.01988661,0.01595856,,,,
1865.026897,0.004721712,0.004058221,0.01806567,0.0152046,,,,
1865.076858,0.004446647,0.006251599,0.01641147,0.01448627,,,,
1865.126819,0.004187607,0.00587649,0.01490873,0.01380188,,,,
1865.17678,0.003943657,0.005523889,0.01354359,0.01314982,,,,
1865.226741,0.005612547,0.005192445,0.01248336,0.01252856,,,,
1865.276702,0.005285587,0.004880888,0.0113403,0.01193666,,,,
1865.326663,0.004977673,0.004588026,0.01030191,0.02013959,,,,
1865.376624,0.00506774,0.004312735,0.009358605,0.01918811,,,,
1865.426585,0.004772518,0.004053962,0.01774255,0.01828158,,,,
1865.476546,0.004494493,0.006852374,0.01611793,0.01741787,,,,
1865.526507,0.004232666,0.006441218,0.01464207,0.01659498,,,,
1865.576468,0.00398609,0.006054732,0.01330135,0.01581096,,,,
1865.626429,0.00375388,0.005691437,0.0120834,0.01506398,,,,
1865.67639,0.004434761,0.005349939,0.01097697,0.01435229,,,,
1865.726351,0.009304175,0.005028932,0.01076563,0.01436071,,,,
1865.776312,0.008762158,0.005456804,0.01019888,0.01368225,,,,
1865.826273,0.008251716,0.005129385,0.009265005,0.01303584,,,,
1865.876234,0.007771011,0.009543631,0.01105167,0.01241997,,,,
1865.926195,0.007318308,0.008970995,0.01003971,0.0118332,,,,
1865.976156,0.007950594,0.008432717,0.01593681,0.01127414,,,,
1866.026117,0.00748743,0.007926738,0.01717976,0.0107415,,,,
1866.076078,0.007051248,0.007451118,0.01560667,0.01023403,,,,
1866.126039,0.006640475,0.007004036,0.01417763,0.009750528,,,,
1866.176,0.006253633,0.00658378,0.01750537,0.009289871,,,,
1866.225961,0.005889326,0.00618874,0.01590247,0.008850977,,,,
1866.275922,0.01034636,0.005817404,0.01444634,0.008432818,,,,
1866.325883,0.009743629,0.005468349,0.01777973,0.008034415,,,,
1866.375844,0.009176011,0.005140237,0.01615171,0.007654834,,,,
1866.425805,0.00864146,0.004831813,0.01467275,0.007293186,,,,
1866.475766,0.009595677,0.006491657,0.01332922,0.007719174,,,,
1866.525727,0.009864651,0.006102145,0.01210872,0.007354486,,,,
1866.575688,0.009289983,0.005736004,0.01099997,0.007007028,,,,
1866.625649,0.01065344,0.005391832,0.009992741,0.008820819,,,,
1866.67561,0.01003282,0.006694051,0.009077743,0.01087369,,,,
1866.725571,0.009448357,0.008103402,0.008246528,0.01035997,,,,
1866.775532,0.008897941,0.007617182,0.007491424,0.009891439,,,,
1866.825493,0.008379589,0.008788781,0.006805462,0.009424125,,,,
1866.875454,0.01169283,0.008261437,0.006182312,0.009873615,,,,
1866.925415,0.01101166,0.007795445,0.00561622,0.009407142,,,,
1866.975376,0.01037017,0.007327703,0.007944393,0.008962708,,,,
1867.025337,0.009766054,0.006888026,0.01093595,0.00853927,,,,
1867.075298,0.009197131,0.006474731,0.009934588,0.01189012,,,,
1867.125259,0.008661349,0.006086234,0.009024915,0.01767291,,,,
1867.17522,0.008530988,0.005721048,0.008198538,0.01683796,,,,
1867.225181,0.008034013,0.005377774,0.009394239,0.01604246,,,,
1867.275142,0.01374258,0.005055097,0.0137498,0.01528455,,,,
1867.325103,0.0147375,0.004751781,0.01249078,0.01456244,,,,
1867.375064,0.01387897,0.004466665,0.01134705,0.01387444,,,,
1867.425025,0.01307044,0.004198656,0.01030804,0.01321896,,,,
1867.474986,0.01498847,0.003946729,0.009364174,0.01259443,,,,
1867.524947,0.01411531,0.003709917,0.008506731,0.01199942,,,,
1867.574908,0.01329302,0.003487315,0.007727801,0.01316346,,,,
1867.624869,0.01251864,0.003278069,0.009806386,0.01254156,,,,
1867.67483,0.01178936,0.003081378,0.008908452,0.01194904,,,,
1867.724791,0.01110257,0.002896489,0.008092739,0.01138452,,,,
1867.774752,0.01045578,0.002722694,0.007351717,0.01084667,,,,
1867.824713,0.00984668,0.002559327,0.006678548,0.01148504,,,,
1867.874674,0.009273059,0.002405763,0.006067018,0.01094243,,,,
1867.924635,0.008732854,0.002261412,0.005511484,0.01042547,,,,
1867.974596,0.008224119,0.002125723,0.005955834,0.009932921,,,,
1868.024557,0.007745021,0.001998175,0.006461039,0.009463646,,,,
1868.074518,0.007293833,0.001878281,0.006558007,0.009016543,,,,
1868.124479,0.006868929,0.00176558,0.0105816,0.008590562,,,,
1868.17444,0.006468778,0.001659642,0.009612682,0.008184707,,,,
1868.224401,0.006091938,0.00156006,0.008732485,0.007798025,,,,
1868.274362,0.00573705,0.001466454,0.007932884,0.007429613,,,,
1868.324323,0.005402837,0.001378463,0.0119897,0.007078605,,,,
1868.374284,0.005088093,0.001521601,0.01089185,0.006744181,,,,
1868.424245,0.004791685,0.001430302,0.009894521,0.006425556,,,,
1868.474206,0.004512544,0.001344481,0.008988516,0.006121985,,,,
1868.524167,0.005384451,0.00126381,0.01047342,0.005832755,,,,
1868.574128,0.005070778,0.003622449,0.009514406,0.005557191,,,,
1868.624089,0.005414028,0.003805313,0.009151959,0.005294645,,,,
1868.67405,0.007330566,0.003576987,0.008313948,0.005996491,,,,
1868.724011,0.006903522,0.00336236,0.007552671,0.00571319,,,,
1868.773972,0.006501356,0.003160612,0.006861101,0.005443275,,,,
1868.823933,0.008947677,0.002970969,0.006232856,0.00518611,,,,
1868.873894,0.008426428,0.002792705,0.008953184,0.004941096,,,,
1868.923855,0.007935544,0.002625138,0.008133374,0.01053488,,,,
1868.973816,0.007473257,0.003624608,0.007388631,0.01003716,,,,
1869.023777,0.007037901,0.003407125,0.006712082,0.009562962,,,,
1869.073738,0.01219028,0.005743992,0.006097482,0.009111166,,,,
1869.123699,0.01148013,0.005399341,0.005539158,0.008680714,,,,
1869.17366,0.01081135,0.005075369,0.005031958,0.0082706,,,,
1869.223621,0.01018154,0.004770837,0.0045712,0.007879861,,,,
1869.273582,0.009588408,0.004484578,0.004152633,0.007507582,,,,
1869.323543,0.009029833,0.004215494,0.003772392,0.009676467,,,,
1869.373504,0.008503797,0.003962556,0.003426968,0.009219308,,,,
1869.423465,0.008008406,0.003724795,0.008418472,0.008783748,,,,
1869.473426,0.007541875,0.0035013,0.01671842,0.008368766,,,,
1869.523387,0.007102521,0.003291215,0.01701204,0.007973389,,,,
1869.573348,0.006688762,0.003093736,0.01636406,0.009954824,,,,
1869.623309,0.01103737,0.002908105,0.01486566,0.009484515,,,,
1869.67327,0.01039439,0.002733613,0.01350447,0.009036425,,,,
1869.723231,0.009788861,0.002569591,0.01226791,0.008609504,,,,
1869.773192,0.009218608,0.002415411,0.01114459,0.008202754,,,,
1869.823153,0.009547614,0.002270481,0.01012412,0.01011381,,,,
1869.873114,0.01346303,0.002134248,0.009197092,0.01046684,,,,
1869.923075,0.01267874,0.002006189,0.008354948,0.01035737,,,,
1869.973036,0.01194014,0.001885813,0.007589917,0.009966407,,,,
1870.022997,0.01124456,0.004221797,0.006894936,0.009495551,,,,
1870.072958,0.01058951,0.003968481,0.006263593,0.01173824,,,,
1870.122919,0.009972612,0.007446263,0.005690059,0.01118367,,,,
1870.17288,0.009391655,0.006999472,0.005169042,0.01065531,,,,
1870.222841,0.008844542,0.00657949,0.004695732,0.0101519,,,,
1870.272802,0.008329301,0.006184707,0.004265761,0.009672283,,,,
1870.322763,0.007844076,0.005813613,0.003875162,0.009215322,,,,
1870.372724,0.007387117,0.005464784,0.003520327,0.008785633,,,,
1870.422685,0.006956778,0.005136887,0.003197984,0.008370562,,,,
1870.472646,0.00655151,0.004828663,0.01409847,0.0079751,,,,
1870.522607,0.00616985,0.004538934,0.01280752,0.007598321,,,,
1870.572568,0.005810424,0.006887129,0.0144879,0.007239343,,,,
1870.622529,0.005471936,0.006473887,0.0131613,0.006897325,,,,
1870.67249,0.005153167,0.006085441,0.01195616,0.006571465,,,,
1870.722451,0.004852968,0.005720303,0.01086138,0.006792379,,,,
1870.772412,0.004570257,0.005377073,0.009866847,0.006471477,,,,
1870.822373,0.004472439,0.005054438,0.008963376,0.006165736,,,,
1870.872334,0.004211896,0.004751162,0.008142633,0.00587444,,,,
1870.922295,0.005344348,0.004466083,0.008593775,0.008203363,,,,
1870.972256,0.005033012,0.004198109,0.007806875,0.007815801,,,,
1871.022217,0.004739813,0.003946214,0.008602262,0.007446548,,,,
1871.072178,0.009171251,0.005870139,0.007814585,0.00709474,,,,
1871.122139,0.01206929,0.005517919,0.007099033,0.007956962,,,,
1871.1721,0.01136619,0.005186833,0.006449001,0.00758104,,,,
1871.222061,0.01070405,0.004875613,0.00585849,0.007222879,,,,
1871.272022,0.01008048,0.004583066,0.006299945,0.006881638,,,,
1871.321983,0.01007027,0.004308073,0.007005922,0.00655652,,,,
1871.371944,0.009483623,0.004049581,0.01117645,0.006246761,,,,
1871.421905,0.008931153,0.003806598,0.01015306,0.005951636,,,,
1871.471866,0.008410866,0.003578194,0.009223382,0.005670455,,,,
1871.521827,0.007920889,0.004150593,0.008378832,0.005402558,,,,
1871.571788,0.007459456,0.003901549,0.007611613,0.006823938,,,,
1871.621749,0.008162772,0.003667448,0.007353188,0.006501546,,,,
1871.67171,0.007687248,0.003447394,0.006679884,0.006194384,,,,
1871.721671,0.007239425,0.003240544,0.006068232,0.005901734,,,,
1871.771632,0.006817691,0.003046105,0.005512586,0.005622911,,,,
1871.821593,0.006420524,0.002863332,0.005007819,0.00535726,,,,
1871.871554,0.006046495,0.002691527,0.01291067,0.005104159,,,,
1871.921515,0.006011505,0.00253003,0.01172849,0.004863017,,,,
1871.971476,0.005661303,0.002378223,0.01065456,0.004633266,,,,
1872.021437,0.005331502,0.002235525,0.009678959,0.004414371,,,,
1872.071398,0.005020914,0.002101389,0.008792693,0.004205816,,,,
1872.121359,0.00472842,0.001975302,0.007987578,0.004007115,,,,
1872.17132,0.004452964,0.00185678,0.007541069,0.003817802,,,,
1872.221281,0.004193556,0.001745369,0.006850562,0.003637432,,,,
1872.271242,0.003949259,0.001640644,0.008472557,0.00910959,,,,
1872.321203,0.003719194,0.001542202,0.007696757,0.008679213,,,,
1872.371164,0.003502531,0.001449667,0.006991993,0.01029776,,,,
1872.421125,0.00329849,0.001362684,0.006351762,0.009811252,,,,
1872.471086,0.003106336,0.00128092,0.005770155,0.009347726,,,,
1872.521047,0.002925375,0.001204062,0.005241804,0.008906098,,,,
1872.571008,0.002754957,0.001131816,0.004761831,0.0107376,,,,
1872.620969,0.003128651,0.001063905,0.004325808,0.01530338,,,,
1872.67093,0.002946391,0.001000069,0.00392971,0.01531298,,,,
1872.720891,0.003650486,0.000940063,0.003569881,0.01528843,,,,
1872.770852,0.003437826,0.000883657,0.003243,0.01466714,,,,
1872.820813,0.003237555,0.000830636,0.003056768,0.0139742,,,,
1872.870774,0.00304895,0.000780796,0.002776871,0.013314,,,,
1872.920735,0.002871333,0.002710153,0.002522603,0.01711966,,,,
1872.970696,0.002704062,0.002547539,0.002291618,0.01631085,,,,
1873.020657,0.002546537,0.002394681,0.002081783,0.01554025,,,,
1873.070618,0.004071231,0.002250996,0.001891162,0.01617014,,,,
1873.120579,0.003834061,0.002398928,0.001717995,0.01781741,,,,
1873.17054,0.003610707,0.002254988,0.001560685,0.01795798,,,,
1873.220501,0.003400364,0.002119684,0.004965849,0.02189263,,,,
1873.270462,0.004552441,0.001992499,0.01233386,0.02085833,,,,
1873.320423,0.004287238,0.001872945,0.0112045,0.01987289,,,,
1873.370384,0.004037484,0.00370538,0.01017854,0.01893401,,,,
1873.420345,0.008116494,0.00348305,0.009246531,0.01803948,,,,
1873.470306,0.007643666,0.00327406,0.008399861,0.01718722,,,,
1873.520267,0.007198382,0.00307761,0.01249786,0.01637522,,,,
1873.570228,0.006779038,0.002892948,0.01155852,0.01560158,,,,
1873.620189,0.006384124,0.002719365,0.01050015,0.01486449,,,,
1873.67015,0.006012215,0.005817611,0.00953869,0.01416223,,,,
1873.720111,0.005661972,0.005468543,0.008665267,0.01349314,,,,
